Position,Track Name,Artist,Streams,date,region,id,uri,happiness,energy,danceability,loudness,speechiness,instrumentalness
65,Bum Bum Tam Tam,MC Fioti,111915,11/24/2017,br,7KBfjlQ85Fqs2MCCvXSW0c,spotify:track:7KBfjlQ85Fqs2MCCvXSW0c,0.556,0.667,0.957,-5.353,0.0856,0.0205
20,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,111914,9/1/2017,se,5bcTCxgc7xVfSaMV3RuVke,spotify:track:5bcTCxgc7xVfSaMV3RuVke,0.872,0.745,0.893,-3.105,0.0571,0
15,Cold Water (feat. Justin Bieber & MÃ),Major Lazer,111883,1/6/2017,ph,6DNtNfH8hXkqOX1sjqmI7p,spotify:track:6DNtNfH8hXkqOX1sjqmI7p,0.501,0.798,0.608,-5.092,0.0432,0
17,Solo Dance,Martin Jensen,111851,4/14/2017,se,6HUnnBwYZqcED1eQztxMBN,spotify:track:6HUnnBwYZqcED1eQztxMBN,0.36,0.836,0.744,-2.396,0.0507,0
18,"How Far I'll Go - From ""Moana""",Alessia Cara,111843,4/14/2017,se,5hYTyyh2odQKphUbMqc5gN,spotify:track:5hYTyyh2odQKphUbMqc5gN,0.159,0.555,0.314,-9.601,0.37,0.000108
48,Dusk Till Dawn - Radio Edit,ZAYN,111830,11/24/2017,mx,1j4kHkkpqZRBwE0A4CN4Yv,spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,0.0967,0.437,0.258,-6.593,0.039,1.27e-06
18,2U (feat. Justin Bieber),David Guetta,111811,9/1/2017,nl,3A7qX2QjDlPnazUsRk5y0M,spotify:track:3A7qX2QjDlPnazUsRk5y0M,0.557,0.65,0.548,-5.827,0.0591,0
12,Havana,Camila Cabello,111772,11/24/2017,it,0ofbQMrRDsUaVKq2mGLEAb,spotify:track:0ofbQMrRDsUaVKq2mGLEAb,0.418,0.517,0.768,-4.323,0.0312,3.8e-05
16,Perfect Strangers,Jonas Blue,111763,1/6/2017,ph,1CUVN2kn7mW5FjkqXTR2W1,spotify:track:1CUVN2kn7mW5FjkqXTR2W1,0.709,0.819,0.742,-5.307,0.0487,0
8,Ric Flair Drip (& Metro Boomin),Offset,111750,11/24/2017,ca,7sO5G9EABYOXQKNPNiE9NR,spotify:track:7sO5G9EABYOXQKNPNiE9NR,0.333,0.428,0.88,-8.28,0.206,5.07e-05
50,Paris,The Chainsmokers,111744,5/12/2017,mx,72jbDTw1piOOj770jWNeaG,spotify:track:72jbDTw1piOOj770jWNeaG,0.219,0.658,0.653,-6.428,0.0304,1.66e-06
16,Robarte un Beso,Carlos Vives,111702,9/1/2017,ar,4z3GJkrtH97Bj6fRta983T,spotify:track:4z3GJkrtH97Bj6fRta983T,0.678,0.884,0.748,-3.556,0.0501,0
16,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,111670,4/14/2017,es,6kex4EBAj0WHXDKZMEJaaF,spotify:track:6kex4EBAj0WHXDKZMEJaaF,0.782,0.817,0.696,-3.862,0.109,0
13,Sconosciuti da una vita,J-AX,111641,11/24/2017,it,2x82H3RSJRRQKZDMFlIpG3,spotify:track:2x82H3RSJRRQKZDMFlIpG3,0.596,0.743,0.617,-5.001,0.135,0
11,How Long,Charlie Puth,111625,11/24/2017,ph,32DGGj6KlNuBr6WaqRxpxi,spotify:track:32DGGj6KlNuBr6WaqRxpxi,0.779,0.581,0.849,-5.243,0.0767,3.61e-06
64,Todo Dia,Pabllo Vittar,111577,7/7/2017,br,3iDY4SzUHPkC3WTXpfxXJG,spotify:track:3iDY4SzUHPkC3WTXpfxXJG,0.128,0.657,0.803,-5.136,0.0455,0
21,2U (feat. Justin Bieber),David Guetta,111567,9/1/2017,se,3A7qX2QjDlPnazUsRk5y0M,spotify:track:3A7qX2QjDlPnazUsRk5y0M,0.557,0.65,0.548,-5.827,0.0591,0
13,Como Antes (feat. Wisin),Yandel,111564,11/24/2017,cl,5YzA563GXTuwQaRq24z1k5,spotify:track:5YzA563GXTuwQaRq24z1k5,0.746,0.876,0.813,-4.278,0.172,0
55,Blackout,RIN,111545,9/1/2017,de,0AuhdBr6C98i37znwH4e69,spotify:track:0AuhdBr6C98i37znwH4e69,0.57,0.601,0.856,-5.412,0.281,0
26,Nancy Mulligan,Ed Sheeran,111455,3/3/2017,nl,35QZaWQRkmnAVqBF1TLCxQ,spotify:track:35QZaWQRkmnAVqBF1TLCxQ,0.858,0.852,0.68,-4.35,0.0349,0
67,What Lovers Do (feat. SZA),Maroon 5,111453,9/1/2017,br,6YVpU5vVxezJCYeQUxIkRT,spotify:track:6YVpU5vVxezJCYeQUxIkRT,0.419,0.597,0.799,-5.131,0.0611,5.66e-06
13,Dusk Till Dawn - Radio Edit,ZAYN,111449,10/27/2017,ph,1j4kHkkpqZRBwE0A4CN4Yv,spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,0.0967,0.437,0.258,-6.593,0.039,1.27e-06
21,Me Llamas (feat. Maluma) - Remix,Piso 21,111408,2/3/2017,es,5hEM0JchdVzQ5PwvSfITeX,spotify:track:5hEM0JchdVzQ5PwvSfITeX,0.745,0.838,0.76,-3.828,0.0529,1.3e-06
47,In the Name of Love,Martin Garrix,111405,1/6/2017,gb,04DwTuZ2VBdJCCC5TROn7L,spotify:track:04DwTuZ2VBdJCCC5TROn7L,0.196,0.485,0.49,-6.237,0.0406,0
11,Perfect,Ed Sheeran,111288,11/24/2017,fr,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,0.168,0.448,0.599,-6.312,0.0232,0
17,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,111260,2/3/2017,ph,5knuzwU65gJK7IF5yJsuaW,spotify:track:5knuzwU65gJK7IF5yJsuaW,0.742,0.763,0.72,-4.068,0.0523,0
66,Silence,Marshmello,111258,11/24/2017,br,7vGuf3Y35N4wmASOKLUVVU,spotify:track:7vGuf3Y35N4wmASOKLUVVU,0.286,0.761,0.52,-3.093,0.0853,4.96e-06
21,What About Us,P!nk,111257,9/1/2017,au,31MkGwj0SWgZaTvEt5Hgxv,spotify:track:31MkGwj0SWgZaTvEt5Hgxv,0.187,0.594,0.386,-6.186,0.0565,3.03e-06
68,Fetish (feat. Gucci Mane),Selena Gomez,111249,9/1/2017,br,0XLOf9LhyazPX9Ld8jPiUq,spotify:track:0XLOf9LhyazPX9Ld8jPiUq,0.305,0.61,0.708,-4.522,0.0574,4.45e-06
17,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,111230,8/4/2017,se,5bcTCxgc7xVfSaMV3RuVke,spotify:track:5bcTCxgc7xVfSaMV3RuVke,0.872,0.745,0.893,-3.105,0.0571,0
12,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,111221,7/7/2017,ph,5bcTCxgc7xVfSaMV3RuVke,spotify:track:5bcTCxgc7xVfSaMV3RuVke,0.872,0.745,0.893,-3.105,0.0571,0
20,Robarte un Beso,Carlos Vives,111184,12/8/2017,es,0JcNysfWVWaMS7R6vzGB2k,spotify:track:0JcNysfWVWaMS7R6vzGB2k,0.64,0.858,0.742,-4.946,0.0483,0
2,All I Want for Christmas Is You,Mariah Carey,111183,12/8/2017,no,0bYg9bo50gSsH3LtXe2SQn,spotify:track:0bYg9bo50gSsH3LtXe2SQn,0.346,0.625,0.335,-7.462,0.0386,0
2,Rica,Gilli,111181,7/7/2017,dk,69oJmQ3NnWHQriYQ4L8dKa,spotify:track:69oJmQ3NnWHQriYQ4L8dKa,0.822,0.75,0.791,-4.491,0.143,0
49,Young Dumb & Broke,Khalid,111153,11/24/2017,de,5Z3GHaZ6ec9bsiI5BenrbY,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,0.394,0.539,0.798,-6.351,0.0421,1.66e-05
9,Vacaciones,Wisin,111150,3/3/2017,ar,3dQDid3IUNhZy1OehIfYfE,spotify:track:3dQDid3IUNhZy1OehIfYfE,0.694,0.909,0.772,-3.225,0.166,0
19,Is Dit Over,Ronnie Flex,111144,8/4/2017,nl,0fsmTJldWyMkaCWTWt68yq,spotify:track:0fsmTJldWyMkaCWTWt68yq,0.331,0.522,0.621,-8.232,0.0756,5.42e-06
41,De Quem Ã a Culpa? - Ao Vivo,MarÃ­lia MendonÃ§a,111130,3/3/2017,br,4YhPcVIxIAJrLhFVPGbJkE,spotify:track:4YhPcVIxIAJrLhFVPGbJkE,0.257,0.433,0.604,-6.256,0.0339,0
26,Only You,Zara Larsson,111088,5/12/2017,se,5SleX0NFeODNY7Xenal3gr,spotify:track:5SleX0NFeODNY7Xenal3gr,0.451,0.592,0.547,-7.294,0.0388,1.26e-06
37,Chillax (feat. Ky-Mani Marley),Farruko,110989,1/6/2017,mx,1lxswgIpzV6HhENRvkflES,spotify:track:1lxswgIpzV6HhENRvkflES,0.512,0.646,0.827,-4.727,0.0766,0
27,What Lovers Do (feat. SZA),Maroon 5,110925,11/24/2017,nl,3hBBKuWJfxlIlnd9QFoC8k,spotify:track:3hBBKuWJfxlIlnd9QFoC8k,0.393,0.615,0.795,-5.211,0.0671,2.98e-06
67,No More Sad Songs,Little Mix,110900,3/3/2017,gb,5ZnJsoJGkQ5K15W7Rcr5JO,spotify:track:5ZnJsoJGkQ5K15W7Rcr5JO,0.728,0.782,0.709,-3.526,0.0469,4.71e-06
16,Shape of You,Ed Sheeran,110887,7/7/2017,au,7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.931,0.652,0.825,-3.183,0.0802,0
28,"Yo Contigo, TÃº Conmigo - The Gong Gong Song / El Tema De La PelÃ­cula ""Gru 3 Mi Villano Favorito""",Morat,110864,8/4/2017,es,77L1xG4kehRoAB4K37gQEA,spotify:track:77L1xG4kehRoAB4K37gQEA,0.883,0.665,0.726,-6.881,0.166,0
26,Chained To The Rhythm,Katy Perry,110829,3/3/2017,au,6520aj0B4FSKGVuKNsOCOi,spotify:track:6520aj0B4FSKGVuKNsOCOi,0.462,0.801,0.448,-5.363,0.165,0
51,Symphony (feat. Zara Larsson),Clean Bandit,110796,5/12/2017,mx,1x5sYLZiu9r5E43kMlt9f8,spotify:track:1x5sYLZiu9r5E43kMlt9f8,0.457,0.629,0.707,-4.581,0.0563,1.6e-05
29,Me Llamas (feat. Maluma) - Remix,Piso 21,110788,8/4/2017,es,5hEM0JchdVzQ5PwvSfITeX,spotify:track:5hEM0JchdVzQ5PwvSfITeX,0.745,0.838,0.76,-3.828,0.0529,1.3e-06
26,Tu Foto,Ozuna,110787,5/12/2017,es,0Szp49tpFasIjX04Mcsydp,spotify:track:0Szp49tpFasIjX04Mcsydp,0.795,0.482,0.735,-9.21,0.0508,0.000194
32,Malibu,Miley Cyrus,110783,6/9/2017,es,2habSXqcJGExM6JJyskY7O,spotify:track:2habSXqcJGExM6JJyskY7O,0.4,0.782,0.565,-6.413,0.0506,4.16e-05
48,Lemon,N.E.R.D,110783,11/24/2017,gb,6tUgfsOa8PLkoede5nOR7D,spotify:track:6tUgfsOa8PLkoede5nOR7D,0.189,0.73,0.919,-6.581,0.088,8.51e-05
27,Chained To The Rhythm,Katy Perry,110782,3/3/2017,nl,6520aj0B4FSKGVuKNsOCOi,spotify:track:6520aj0B4FSKGVuKNsOCOi,0.462,0.801,0.448,-5.363,0.165,0
48,Sorry Not Sorry,Demi Lovato,110779,9/1/2017,mx,25C5CowdsfXld2jJanbiex,spotify:track:25C5CowdsfXld2jJanbiex,0.868,0.638,0.701,-6.889,0.238,0
14,Man's Not Hot,Big Shaq,110733,12/8/2017,se,2nUJvBO87SkxCViQsLc9Zr,spotify:track:2nUJvBO87SkxCViQsLc9Zr,0.633,0.885,0.895,-4.182,0.268,4.04e-05
5,Silence,Marshmello,110727,10/27/2017,no,7vGuf3Y35N4wmASOKLUVVU,spotify:track:7vGuf3Y35N4wmASOKLUVVU,0.286,0.761,0.52,-3.093,0.0853,4.96e-06
17,More Than You Know,Axwell /\ Ingrosso,110710,10/27/2017,se,3PEgB3fkiojxms35ntsTgs,spotify:track:3PEgB3fkiojxms35ntsTgs,0.544,0.743,0.644,-5.002,0.0355,0
52,Ohne mein Team,Bonez MC,110691,7/7/2017,de,05Mp2UJulSttxQ4E6hQPH3,spotify:track:05Mp2UJulSttxQ4E6hQPH3,0.635,0.8,0.766,-6.062,0.0938,1.6e-05
18,Passionfruit,Drake,110684,5/12/2017,nl,7hDc8b7IXETo14hHIHdnhd,spotify:track:7hDc8b7IXETo14hHIHdnhd,0.364,0.463,0.809,-11.377,0.0396,0.085
24,Hunter,Galantis,110647,6/9/2017,se,3caMfJGFp53NAH2TuigdNj,spotify:track:3caMfJGFp53NAH2TuigdNj,0.653,0.712,0.509,-5.747,0.111,0
39,Cheap Thrills,Sia,110599,1/6/2017,br,27SdWb2rFzO6GWiYDBTD9j,spotify:track:27SdWb2rFzO6GWiYDBTD9j,0.732,0.698,0.628,-5.608,0.105,0.00143
64,Sunset Lover,Petit Biscuit,110580,3/3/2017,de,0hNduWmlWmEmuwEFcYvRu1,spotify:track:0hNduWmlWmEmuwEFcYvRu1,0.236,0.467,0.783,-9.474,0.0503,0.809
30,Tu Foto,Ozuna,110577,8/4/2017,es,0Szp49tpFasIjX04Mcsydp,spotify:track:0Szp49tpFasIjX04Mcsydp,0.795,0.482,0.735,-9.21,0.0508,0.000194
69,Swish Swish,Katy Perry,110567,9/1/2017,br,2kVHAQKVtczchKctctzbtK,spotify:track:2kVHAQKVtczchKctctzbtK,0.534,0.716,0.836,-5.211,0.0549,1.83e-05
11,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,110532,8/4/2017,ph,1NDxZ7cFAo481dtYWdrUnR,spotify:track:1NDxZ7cFAo481dtYWdrUnR,0.733,0.868,0.703,-4.661,0.0291,0.132
17,Gucci Gang,Lil Pump,110523,11/24/2017,se,43ZyHQITOjhciSUUNPVRHc,spotify:track:43ZyHQITOjhciSUUNPVRHc,0.699,0.523,0.936,-6.71,0.0597,0
22,La Rompe Corazones,Daddy Yankee,110520,2/3/2017,es,4okba5wu9mMLXx79DXLKi3,spotify:track:4okba5wu9mMLXx79DXLKi3,0.891,0.859,0.685,-2.595,0.0553,0
10,First Time,Kygo,110516,6/9/2017,no,2Gl0FzuLxflY6nPifJp5Dr,spotify:track:2Gl0FzuLxflY6nPifJp5Dr,0.679,0.592,0.633,-7.245,0.112,0
5,Otra Vez (feat. J Balvin),Zion & Lennox,110504,3/3/2017,cl,3QwBODjSEzelZyVjxPOHdq,spotify:track:3QwBODjSEzelZyVjxPOHdq,0.704,0.772,0.832,-5.429,0.1,0.000486
10,Despacito - Remix,Luis Fonsi,110482,7/7/2017,ar,5CtI0qwDJkDQGwXD1H1cLb,spotify:track:5CtI0qwDJkDQGwXD1H1cLb,0.813,0.815,0.694,-4.328,0.12,0
67,Too Good At Goodbyes,Sam Smith,110478,11/24/2017,br,1mXVgsBdtIVeCLJnSnmtdV,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,0.534,0.375,0.698,-8.279,0.0491,0
52,DÃ©jame te explico,Reykon,110461,7/7/2017,mx,7jzpAD8q77nwEmSsqUeUjy,spotify:track:7jzpAD8q77nwEmSsqUeUjy,0.865,0.78,0.836,-4.448,0.0665,0
56,OlÃ© OlÃ©,Capital Bra,110417,9/1/2017,de,7FpW9V6XATqH6z7jhqQjlp,spotify:track:7FpW9V6XATqH6z7jhqQjlp,0.558,0.81,0.913,-6.289,0.142,0.000212
17,Call On Me - Ryan Riback Extended Remix,Starley,110394,1/6/2017,ph,78rIJddV4X0HkNAInEcYde,spotify:track:78rIJddV4X0HkNAInEcYde,0.717,0.838,0.67,-4.031,0.0362,0.000611
7,Gyal You A Party Animal - Remix,Charly Black,110373,1/6/2017,es,1AkTW13ysu0AJrwuM6UY0I,spotify:track:1AkTW13ysu0AJrwuM6UY0I,0.701,0.889,0.723,-4.017,0.0939,0
10,Shape of You,Ed Sheeran,110369,5/12/2017,no,7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.931,0.652,0.825,-3.183,0.0802,0
2,Something Just Like This,The Chainsmokers,110342,3/3/2017,id,6RUKPb4LETWmmr3iAEQktW,spotify:track:6RUKPb4LETWmmr3iAEQktW,0.446,0.635,0.617,-6.769,0.0317,1.44e-05
29,Santa Boma,SFB,110333,7/7/2017,nl,0ZqV06AHeEhFWTswhivpNp,spotify:track:0ZqV06AHeEhFWTswhivpNp,0.474,0.619,0.795,-6.949,0.349,0
14,Bella y Sensual,Romeo Santos,110331,11/24/2017,cl,0ERbK7qVqveCaBWIiYCrl3,spotify:track:0ERbK7qVqveCaBWIiYCrl3,0.749,0.713,0.635,-6.909,0.0937,0
62,Bestie,Yungen,110315,12/8/2017,gb,638s8Qi75q1pXjuH86fJX7,spotify:track:638s8Qi75q1pXjuH86fJX7,0.585,0.59,0.497,-7.564,0.258,0
50,Cuatro Babys,Maluma,110305,3/3/2017,mx,0JoHqmlqE0W0i9prt6kcHR,spotify:track:0JoHqmlqE0W0i9prt6kcHR,0.0957,0.547,0.772,-6.373,0.0541,4.35e-06
57,Lass sie gehen,Casper,110275,9/1/2017,de,1DmTjPulewJKFW2xbhYNJE,spotify:track:1DmTjPulewJKFW2xbhYNJE,0.478,0.691,0.571,-9.075,0.129,6.28e-05
18,Shape of You,Ed Sheeran,110257,8/4/2017,se,7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.931,0.652,0.825,-3.183,0.0802,0
6,Chantaje (feat. Maluma),Shakira,110246,3/3/2017,cl,6mICuAdrwEjh6Y6lroV2Kg,spotify:track:6mICuAdrwEjh6Y6lroV2Kg,0.907,0.773,0.852,-2.921,0.0776,3.05e-05
49,One Last Song,Sam Smith,110221,11/24/2017,gb,01uk7IzZyFNfQTDBXxx6NB,spotify:track:01uk7IzZyFNfQTDBXxx6NB,0.434,0.523,0.667,-6.439,0.0281,0
28,Dusk Till Dawn - Radio Edit,ZAYN,110210,11/24/2017,nl,1j4kHkkpqZRBwE0A4CN4Yv,spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,0.0967,0.437,0.258,-6.593,0.039,1.27e-06
