Position,Track Name,Artist,Streams,date,region,id,uri,happiness,energy,danceability,loudness,speechiness,instrumentalness
39,Love Me Now,John Legend,3420,1/6/2017,cz,6nxQdXa1uAL0rY72wPZu89,spotify:track:6nxQdXa1uAL0rY72wPZu89,0.709,0.762,0.488,-3.842,0.0865,0
30,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,3420,3/3/2017,pa,6stYbAJgTszHAHZMPxWWCY,spotify:track:6stYbAJgTszHAHZMPxWWCY,0.813,0.829,0.761,-3.203,0.0681,0
124,Rooting For You,London Grammar,3420,1/6/2017,pt,2nAAFnHiXRdWhsqoeqhhnr,spotify:track:2nAAFnHiXRdWhsqoeqhhnr,0.17,0.254,0.251,-7.552,0.0369,1.81E-06
130,Já Não Falamos,Diogo Piçarra,3420,6/9/2017,pt,0A5Zv9pIbvI8d9Htu1NB2c,spotify:track:0A5Zv9pIbvI8d9Htu1NB2c,0.449,0.726,0.774,-7.153,0.0492,0.00675
150,Lost on You,LP,3419,3/3/2017,be,3SqvR3HYLlCTYzbDXJ52OC,spotify:track:3SqvR3HYLlCTYzbDXJ52OC,0.689,0.724,0.433,-6.126,0.0372,0
40,What Lovers Do (feat. SZA),Maroon 5,3419,11/24/2017,bo,3hBBKuWJfxlIlnd9QFoC8k,spotify:track:3hBBKuWJfxlIlnd9QFoC8k,0.393,0.615,0.795,-5.211,0.0671,2.98E-06
46,24K Magic,Bruno Mars,3419,3/3/2017,gt,6b8Be6ljOzmkOmFslEb23P,spotify:track:6b8Be6ljOzmkOmFslEb23P,0.632,0.803,0.818,-4.282,0.0797,0
38,Unforgettable,French Montana,3419,11/24/2017,hu,3B54sVLJ402zGa6Xm4YGNe,spotify:track:3B54sVLJ402zGa6Xm4YGNe,0.733,0.769,0.726,-5.043,0.123,0.0101
34,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,3419,5/12/2017,pa,6kex4EBAj0WHXDKZMEJaaF,spotify:track:6kex4EBAj0WHXDKZMEJaaF,0.782,0.817,0.696,-3.862,0.109,0
127,Closer,The Chainsmokers,3419,7/7/2017,pt,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,0.661,0.524,0.748,-5.599,0.0338,0
169,Controlla,Drake,3418,3/3/2017,ie,6F609ICg9Spjrw1epsAnpa,spotify:track:6F609ICg9Spjrw1epsAnpa,0.347,0.476,0.607,-11.076,0.249,0
2,Despacito - Remix,Luis Fonsi,3418,7/7/2017,lv,5CtI0qwDJkDQGwXD1H1cLb,spotify:track:5CtI0qwDJkDQGwXD1H1cLb,0.813,0.815,0.694,-4.328,0.12,0
117,Devuélveme El Corazón,Sebastian Yatra,3417,9/1/2017,cr,2uWg6P3lEsS1qQ2qg11TUx,spotify:track:2uWg6P3lEsS1qQ2qg11TUx,0.294,0.801,0.563,-6.853,0.0854,0
118,La Bicicleta,Carlos Vives,3417,9/1/2017,cr,0sXvAOmXgjR2QUqLK1MltU,spotify:track:0sXvAOmXgjR2QUqLK1MltU,0.953,0.964,0.736,-2.147,0.129,2.32E-06
40,Scars To Your Beautiful,Alessia Cara,3417,1/6/2017,cz,0prNGof3XqfTvNDxHonvdK,spotify:track:0prNGof3XqfTvNDxHonvdK,0.451,0.739,0.573,-5.74,0.129,0
45,Blockia,Bad Bunny,3417,7/7/2017,do,3uPLiBTUgz7wrGJ2mw1rzM,spotify:track:3uPLiBTUgz7wrGJ2mw1rzM,0.373,0.583,0.773,-8.694,0.054,0
128,Me Enamoré,Shakira,3416,7/7/2017,pt,4qknM1pQz53QOyfDVTjcM9,spotify:track:4qknM1pQz53QOyfDVTjcM9,0.948,0.879,0.74,-2.251,0.105,8.25E-05
118,Criminal,Natti Natasha,3416,12/8/2017,pt,6Za3190Sbw39BBC77WSS1C,spotify:track:6Za3190Sbw39BBC77WSS1C,0.839,0.813,0.814,-3.023,0.0561,9.33E-05
110,Sag mir wenn du high bist,RIN,3415,9/1/2017,at,5c96y4JoyxOFlmLdEqQzGI,spotify:track:5c96y4JoyxOFlmLdEqQzGI,0.618,0.572,0.521,-9.513,0.056,5.30E-05
79,Qué Me Has Hecho,Chayanne,3415,9/1/2017,ec,3nUNwSYEUv9bmUc3de0Owv,spotify:track:3nUNwSYEUv9bmUc3de0Owv,0.532,0.874,0.745,-3.295,0.0377,0
9,Starboy,The Weeknd,3415,1/6/2017,sv,5aAx2yezTd8zXrkmtKl66Z,spotify:track:5aAx2yezTd8zXrkmtKl66Z,0.535,0.594,0.681,-7.028,0.282,3.49E-06
188,No Diggity (feat. Dr. Dre),Blackstreet,3415,5/12/2017,ie,7ygfhHBOf63eYK0WSEzOP9,spotify:track:7ygfhHBOf63eYK0WSEzOP9,0.712,0.654,0.863,-4.654,0.215,0
196,All Stars,Martin Solveig,3415,9/1/2017,ie,3aLSrx8qhssXrh5yjB6oy9,spotify:track:3aLSrx8qhssXrh5yjB6oy9,0.649,0.722,0.775,-3.502,0.0463,0.000724
131,La Bicicleta,Carlos Vives,3415,6/9/2017,pt,0sXvAOmXgjR2QUqLK1MltU,spotify:track:0sXvAOmXgjR2QUqLK1MltU,0.953,0.964,0.736,-2.147,0.129,2.32E-06
142,The Last Of The Real Ones,Fall Out Boy,3415,10/27/2017,pt,7cQMJ0wDqVS5iM0JIvP6Ay,spotify:track:7cQMJ0wDqVS5iM0JIvP6Ay,0.564,0.882,0.577,-5.224,0.0492,0
46,Dile Que Tu Me Quieres,Ozuna,3414,7/7/2017,do,20ZAJdsKB5IGbGj4ilRt2o,spotify:track:20ZAJdsKB5IGbGj4ilRt2o,0.825,0.687,0.721,-6.682,0.0782,0
20,New Rules,Dua Lipa,3414,11/24/2017,sv,2ekn2ttSfGqwhhate0LSR0,spotify:track:2ekn2ttSfGqwhhate0LSR0,0.608,0.7,0.762,-6.021,0.0694,1.56E-05
2,Me Rehúso,Danny Ocean,3414,5/12/2017,ni,6Zosz8w6CmdGMZM6p4JlbQ,spotify:track:6Zosz8w6CmdGMZM6p4JlbQ,0.447,0.794,0.746,-6.331,0.0698,0
125,Million Reasons,Lady Gaga,3414,2/3/2017,ch,50PWlIBU7PlGGwzgN8TiFJ,spotify:track:50PWlIBU7PlGGwzgN8TiFJ,0.154,0.449,0.668,-7.897,0.0451,0
91,Baba,Bilderbuch,3413,3/3/2017,at,3CUsYy61rwbmpi6bHDnuD4,spotify:track:3CUsYy61rwbmpi6bHDnuD4,0.171,0.453,0.839,-5.982,0.0884,0.00101
14,Otra Vez (feat. J Balvin),Zion & Lennox,3413,7/7/2017,sv,3QwBODjSEzelZyVjxPOHdq,spotify:track:3QwBODjSEzelZyVjxPOHdq,0.704,0.772,0.832,-5.429,0.1,0.000486
170,We Couldn't Fake It,The Coronas,3413,3/3/2017,ie,01tHOHeBwam4SA8h47hUdd,spotify:track:01tHOHeBwam4SA8h47hUdd,0.452,0.662,0.479,-7.241,0.103,3.94E-06
143,Road,Bruno Martini,3413,10/27/2017,pt,4C6IBSWdeKpiEChXGhZaRs,spotify:track:4C6IBSWdeKpiEChXGhZaRs,0.577,0.882,0.592,-5.055,0.0358,0
138,Guck Mama,Zuna,3413,4/14/2017,ch,4ebyxcj1PnmLXRFFpWegGY,spotify:track:4ebyxcj1PnmLXRFFpWegGY,0.259,0.658,0.752,-6.335,0.264,0
55,Fake Love,Drake,3411,3/3/2017,jp,343YBumqHu19cGoGARUTsd,spotify:track:343YBumqHu19cGoGARUTsd,0.605,0.488,0.927,-9.433,0.42,0
45,Dusk Till Dawn - Radio Edit,ZAYN,3411,11/24/2017,pa,1j4kHkkpqZRBwE0A4CN4Yv,spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,0.0967,0.437,0.258,-6.593,0.039,1.27E-06
128,Let It Go,James Bay,3410,1/6/2017,be,13HVjjWUZFaWilh2QUJKsP,spotify:track:13HVjjWUZFaWilh2QUJKsP,0.246,0.311,0.546,-10.396,0.0288,1.65E-05
90,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,3410,11/24/2017,ec,5bcTCxgc7xVfSaMV3RuVke,spotify:track:5bcTCxgc7xVfSaMV3RuVke,0.872,0.745,0.893,-3.105,0.0571,0
189,TG4M,Zara Larsson,3410,5/12/2017,ie,4uoumbAMEMaKdtiv763jKz,spotify:track:4uoumbAMEMaKdtiv763jKz,0.589,0.648,0.667,-6.398,0.0626,1.52E-05
77,Bad Liar,Selena Gomez,3409,7/7/2017,ec,1sCxVKWImDZSZKvG0U9B23,spotify:track:1sCxVKWImDZSZKvG0U9B23,0.718,0.41,0.953,-6.543,0.0705,0
155,Tilted,Christine and the Queens,3409,1/6/2017,ie,0mQnLhHH5WwRc5gtnzLtK6,spotify:track:0mQnLhHH5WwRc5gtnzLtK6,0.489,0.361,0.872,-9.88,0.0609,0.00262
190,Obsession (feat. Jon Bellion),Vice,3409,5/12/2017,ie,542Xd5qDeLBvgXZXhfW7LE,spotify:track:542Xd5qDeLBvgXZXhfW7LE,0.466,0.559,0.741,-7.775,0.03,0.000971
125,Don't Kill My Vibe - Acoustic,Sigrid,3409,3/3/2017,pt,4jwEnP2fQnNWSgqkOcYVIN,spotify:track:4jwEnP2fQnNWSgqkOcYVIN,0.552,0.3,0.748,-9.117,0.0692,0.00177
40,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,3408,12/8/2017,pa,1bhUWB0zJMIKr9yVPrkEuI,spotify:track:1bhUWB0zJMIKr9yVPrkEuI,0.356,0.299,0.587,-7.365,0.0263,0
116,Sorry,Justin Bieber,3407,3/3/2017,cr,69bp2EbF7Q2rqc5N3ylezZ,spotify:track:69bp2EbF7Q2rqc5N3ylezZ,0.41,0.76,0.654,-3.669,0.045,0
156,Shut Up and Dance,WALK THE MOON,3407,1/6/2017,ie,4kbj5MwxO1bq9wjT5g9HaA,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,0.619,0.866,0.578,-3.804,0.0619,0
157,No Money,Galantis,3407,1/6/2017,ie,0gb1J5UrTpzaU1s3nupgCd,spotify:track:0gb1J5UrTpzaU1s3nupgCd,0.803,0.916,0.671,-4.014,0.0397,0.00762
126,"i hate u, i love u (feat. olivia o'brien)",gnash,3407,3/3/2017,pt,7vRriwrloYVaoAe3a9wJHe,spotify:track:7vRriwrloYVaoAe3a9wJHe,0.18,0.275,0.492,-13.4,0.3,0
40,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,3406,3/3/2017,do,5knuzwU65gJK7IF5yJsuaW,spotify:track:5knuzwU65gJK7IF5yJsuaW,0.742,0.763,0.72,-4.068,0.0523,0
139,Lighthouse - Andrelli Remix,Hearts & Colors,3406,4/14/2017,ch,04CttTezSnv71USiiG9mIo,spotify:track:04CttTezSnv71USiiG9mIo,0.417,0.662,0.595,-6.858,0.0362,0
46,Mi Tesoro (feat. Nicky Jam),Zion & Lennox,3405,5/12/2017,gt,5HABnFSYvl6mTmg8nSdzHa,spotify:track:5HABnFSYvl6mTmg8nSdzHa,0.477,0.711,0.725,-4.544,0.0335,0
108,El Amante,Nicky Jam,3405,8/4/2017,pt,3umS4y3uQDkqekNjVpiRUs,spotify:track:3umS4y3uQDkqekNjVpiRUs,0.732,0.691,0.683,-5.535,0.0432,0
78,Buscando Huellas (feat. J Balvin & Sean Paul),Major Lazer,3404,7/7/2017,ec,6urlj8N8TL3MK0ATNGIZYW,spotify:track:6urlj8N8TL3MK0ATNGIZYW,0.502,0.849,0.696,-4.391,0.289,0
3,Malibu,Miley Cyrus,3403,5/12/2017,sk,2habSXqcJGExM6JJyskY7O,spotify:track:2habSXqcJGExM6JJyskY7O,0.4,0.782,0.565,-6.413,0.0506,4.16E-05
145,Tenerife Sea,Ed Sheeran,3403,3/3/2017,ch,6vSwxzO2Qf4BinHSXRwZJe,spotify:track:6vSwxzO2Qf4BinHSXRwZJe,0.359,0.346,0.53,-10.497,0.0376,1.07E-05
197,Arms Open,The Script,3402,9/1/2017,ie,3WTUNLFtzWaDwfFfZJZ9d8,spotify:track:3WTUNLFtzWaDwfFfZJZ9d8,0.722,0.554,0.513,-5.638,0.0372,0.000259
21,Alguien Robo,Sebastian Yatra,3402,4/14/2017,pa,5i50gKdLAjjIr7UxRT5IVy,spotify:track:5i50gKdLAjjIr7UxRT5IVy,0.651,0.921,0.745,-2.674,0.082,0
129,Can't Feel My Face,The Weeknd,3401,7/7/2017,pt,6RsWqX8zABZLhZydXxEFOm,spotify:track:6RsWqX8zABZLhZydXxEFOm,0.593,0.77,0.702,-5.416,0.0482,0
111,Crying in the Club,Camila Cabello,3400,9/1/2017,at,1SJtlNRJDeYHioymcvsqev,spotify:track:1SJtlNRJDeYHioymcvsqev,0.603,0.617,0.334,-5.834,0.383,0
158,Pompeii,Bastille,3400,1/6/2017,ie,3gbBpTdY8lnQwqxNCcf795,spotify:track:3gbBpTdY8lnQwqxNCcf795,0.571,0.715,0.679,-6.383,0.0407,0
191,LUST.,Kendrick Lamar,3400,5/12/2017,ie,06FCvd7rrRcF3DdvWH5Isp,spotify:track:06FCvd7rrRcF3DdvWH5Isp,0.566,0.562,0.678,-9.197,0.508,0
144,Oquelávai,D.A.M.A,3400,10/27/2017,pt,3f8vZHEKXI8Q0JHFV6BmVl,spotify:track:3f8vZHEKXI8Q0JHFV6BmVl,0.493,0.502,0.605,-7.401,0.0449,7.28E-06
61,Deja Que Te Bese,Alejandro Sanz,3399,1/6/2017,ec,0s6yB0ZFl1LvYHAnGhXFga,spotify:track:0s6yB0ZFl1LvYHAnGhXFga,0.54,0.915,0.703,-2.893,0.0586,0
171,Sweet Child O' Mine,Guns N' Roses,3399,3/3/2017,ie,7o2CTH4ctstm8TNelqjb51,spotify:track:7o2CTH4ctstm8TNelqjb51,0.63,0.91,0.454,-7.766,0.0446,0.0988
126,Scars To Your Beautiful,Alessia Cara,3399,5/12/2017,pt,0prNGof3XqfTvNDxHonvdK,spotify:track:0prNGof3XqfTvNDxHonvdK,0.451,0.739,0.573,-5.74,0.129,0
107,Thunder,Imagine Dragons,3398,5/12/2017,cr,56lBX2WHqfGuoeZxZvUnVj,spotify:track:56lBX2WHqfGuoeZxZvUnVj,0.249,0.834,0.601,-3.78,0.0455,0.15
91,Romance,Nacho,3398,11/24/2017,ec,2ljGNdaz00VLUfqVfJjCAb,spotify:track:2ljGNdaz00VLUfqVfJjCAb,0.784,0.681,0.706,-6.169,0.0454,0
127,Hymn for the Weekend - Seeb Remix,Coldplay,3398,3/3/2017,pt,1OAiWI2oPmglaOiv9fdioU,spotify:track:1OAiWI2oPmglaOiv9fdioU,0.427,0.849,0.565,-3.516,0.0517,4.68E-06
192,Get It Together,Drake,3397,5/12/2017,ie,7y6c07pgjZvtHI9kuMVqk1,spotify:track:7y6c07pgjZvtHI9kuMVqk1,0.844,0.729,0.78,-9.138,0.0493,0.422
128,Sooner Or Later,Aaron Carter,3397,3/3/2017,pt,6wV12xIUb8oFY7lBy4KuQe,spotify:track:6wV12xIUb8oFY7lBy4KuQe,0.436,0.729,0.737,-6.817,0.0354,2.16E-05
49,Let Me Love You,DJ Snake,3396,3/3/2017,hu,4pdPtRcBmOSQDlJ3Fk945m,spotify:track:4pdPtRcBmOSQDlJ3Fk945m,0.142,0.718,0.476,-5.309,0.0576,1.02E-05
50,Vente Pa' Ca,Ricky Martin,3396,5/12/2017,py,7DM4BPaS7uofFul3ywMe46,spotify:track:7DM4BPaS7uofFul3ywMe46,0.533,0.92,0.663,-4.07,0.226,1.69E-05
30,Fake Love,Drake,3395,1/6/2017,hu,343YBumqHu19cGoGARUTsd,spotify:track:343YBumqHu19cGoGARUTsd,0.605,0.488,0.927,-9.433,0.42,0
20,Túristi,Joey Christ,3395,9/1/2017,is,1Oz474AZobVP06urFHuBKt,spotify:track:1Oz474AZobVP06urFHuBKt,0.472,0.687,0.765,-6.405,0.118,1.40E-05
130,El Amante,Nicky Jam,3395,7/7/2017,pt,3umS4y3uQDkqekNjVpiRUs,spotify:track:3umS4y3uQDkqekNjVpiRUs,0.732,0.691,0.683,-5.535,0.0432,0
128,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,3395,9/1/2017,pt,1NDxZ7cFAo481dtYWdrUnR,spotify:track:1NDxZ7cFAo481dtYWdrUnR,0.733,0.868,0.703,-4.661,0.0291,0.132
53,Gyal You A Party Animal - Remix,Charly Black,3395,9/1/2017,uy,1AkTW13ysu0AJrwuM6UY0I,spotify:track:1AkTW13ysu0AJrwuM6UY0I,0.701,0.889,0.723,-4.017,0.0939,0
47,Vacaciones,Wisin,3394,7/7/2017,do,3dQDid3IUNhZy1OehIfYfE,spotify:track:3dQDid3IUNhZy1OehIfYfE,0.694,0.909,0.772,-3.225,0.166,0
8,Eraser,Ed Sheeran,3394,3/3/2017,gr,7oolFzHipTMg2nL7shhdz2,spotify:track:7oolFzHipTMg2nL7shhdz2,0.914,0.812,0.64,-5.647,0.0834,0
46,Escápate Conmigo - Remix,Wisin,3393,9/1/2017,gt,5P45f6HakSHDwdFj5dO5K5,spotify:track:5P45f6HakSHDwdFj5dO5K5,0.414,0.8,0.799,-4.828,0.074,1.63E-05
172,Locked Out Of Heaven,Bruno Mars,3393,3/3/2017,ie,5g7sDjBhZ4I3gcFIpkrLuI,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,0.87,0.697,0.728,-4.125,0.0456,0
132,My Way,Calvin Harris,3393,6/9/2017,pt,1vvNmPOiUuyCbgWmtc6yfm,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,0.536,0.913,0.819,-3.059,0.0427,3.72E-05
109,Chained To The Rhythm,Katy Perry,3393,8/4/2017,pt,6520aj0B4FSKGVuKNsOCOi,spotify:track:6520aj0B4FSKGVuKNsOCOi,0.462,0.801,0.448,-5.363,0.165,0
4,It Ain't Me (with Selena Gomez),Kygo,3393,4/14/2017,sk,3eR23VReFzcdmS7TYCrhCe,spotify:track:3eR23VReFzcdmS7TYCrhCe,0.515,0.533,0.64,-6.596,0.0706,0
76,My Way,Calvin Harris,3392,5/12/2017,ec,1vvNmPOiUuyCbgWmtc6yfm,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,0.536,0.913,0.819,-3.059,0.0427,3.72E-05
198,OK,Robin Schulz,3392,9/1/2017,ie,3bWAqKDWg6u1davspr5IkS,spotify:track:3bWAqKDWg6u1davspr5IkS,0.583,0.81,0.653,-6.032,0.0558,0
22,Caile (feat. Zion & De La Ghetto),Revol,3391,4/14/2017,pa,626rYyBfeAeleh1F5t4B70,spotify:track:626rYyBfeAeleh1F5t4B70,0.303,0.735,0.768,-2.511,0.0669,0
151,The Ocean (feat. Shy Martin),Mike Perry,3390,3/3/2017,be,2CPqh63wRVscbceKcPxwvv,spotify:track:2CPqh63wRVscbceKcPxwvv,0.188,0.575,0.632,-6.478,0.029,1.81E-06
146,Down,Marian Hill,3390,3/3/2017,ch,2dqLk7ezV15LEJEwUmEbXB,spotify:track:2dqLk7ezV15LEJEwUmEbXB,0.0522,0.362,0.593,-14.701,0.273,0.00294
79,Mi Tesoro (feat. Nicky Jam),Zion & Lennox,3389,7/7/2017,ec,5HABnFSYvl6mTmg8nSdzHa,spotify:track:5HABnFSYvl6mTmg8nSdzHa,0.477,0.711,0.725,-4.544,0.0335,0
18,Something Just Like This,The Chainsmokers,3389,7/7/2017,hn,6RUKPb4LETWmmr3iAEQktW,spotify:track:6RUKPb4LETWmmr3iAEQktW,0.446,0.635,0.617,-6.769,0.0317,1.44E-05
193,Stitches,Shawn Mendes,3389,5/12/2017,ie,1WP1r7fuvRqZRnUaTi2I1Q,spotify:track:1WP1r7fuvRqZRnUaTi2I1Q,0.764,0.754,0.746,-6.681,0.067,0
199,Juicy,The Notorious B.I.G.,3389,9/1/2017,ie,5ByAIlEEnxYdvpnezg7HTX,spotify:track:5ByAIlEEnxYdvpnezg7HTX,0.777,0.816,0.889,-4.67,0.247,0
129,do re mi (feat. Gucci Mane),blackbear,3389,9/1/2017,pt,53mrVsi49rLHIaKBiSvElG,spotify:track:53mrVsi49rLHIaKBiSvElG,0.196,0.647,0.746,-6.388,0.052,0
126,Vente Pa' Ca,Ricky Martin,3389,1/6/2017,ch,7DM4BPaS7uofFul3ywMe46,spotify:track:7DM4BPaS7uofFul3ywMe46,0.533,0.92,0.663,-4.07,0.226,1.69E-05
47,I Feel It Coming,The Weeknd,3388,5/12/2017,gt,5GXAXm5YOmYT0kL5jHvYBt,spotify:track:5GXAXm5YOmYT0kL5jHvYBt,0.585,0.819,0.773,-5.946,0.118,0
44,It Ain't Me (with Selena Gomez),Kygo,3388,7/7/2017,gt,3eR23VReFzcdmS7TYCrhCe,spotify:track:3eR23VReFzcdmS7TYCrhCe,0.515,0.533,0.64,-6.596,0.0706,0
159,Work,Rihanna,3388,1/6/2017,ie,14WWzenpaEgQZlqPq2nk4v,spotify:track:14WWzenpaEgQZlqPq2nk4v,0.558,0.534,0.725,-6.238,0.0946,0
39,Borro Cassette,Maluma,3388,2/3/2017,py,6DUdDIRgLqCGq1DwkNWQTN,spotify:track:6DUdDIRgLqCGq1DwkNWQTN,0.785,0.701,0.73,-5.885,0.106,0
26,Traicionera,Sebastian Yatra,3387,4/14/2017,py,5J1c3M4EldCfNxXwrwt8mT,spotify:track:5J1c3M4EldCfNxXwrwt8mT,0.661,0.669,0.776,-4.933,0.0638,0
110,Una Lady Como Tú,Manuel Turizo,3387,8/4/2017,pt,7MHN1aCFtLXjownGhvEQlF,spotify:track:7MHN1aCFtLXjownGhvEQlF,0.86,0.477,0.788,-7.348,0.0434,0
55,Agora Vai Sentar,MC's Jhowzinho & Kadinho,3386,11/24/2017,py,0pDaqgIForVNO4jrtTxcWT,spotify:track:0pDaqgIForVNO4jrtTxcWT,0.706,0.653,0.814,-0.02,0.0359,0
80,Something Just Like This,The Chainsmokers,3385,9/1/2017,ec,6RUKPb4LETWmmr3iAEQktW,spotify:track:6RUKPb4LETWmmr3iAEQktW,0.446,0.635,0.617,-6.769,0.0317,1.44E-05
194,Break Up Every Night,The Chainsmokers,3385,5/12/2017,ie,6cPyTS0Kk2sc4xQwC93kOg,spotify:track:6cPyTS0Kk2sc4xQwC93kOg,0.528,0.806,0.624,-5.957,0.0437,0
111,Young Dumb & Broke,Khalid,3385,8/4/2017,pt,5Z3GHaZ6ec9bsiI5BenrbY,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,0.394,0.539,0.798,-6.351,0.0421,1.66E-05
115,Driving Home for Christmas,Chris Rea,3384,11/24/2017,at,0ZoHHROTzwIYeNAHRPedTY,spotify:track:0ZoHHROTzwIYeNAHRPedTY,0.89,0.705,0.603,-7.547,0.0328,0.000123
62,Ruleta Rusa,Kevin Roldan,3384,1/6/2017,ec,77KHmKnBmVGTjRCeMVXpWH,spotify:track:77KHmKnBmVGTjRCeMVXpWH,0.63,0.58,0.614,-6.429,0.0588,0
80,Al Filo de Tu Amor,Carlos Vives,3384,7/7/2017,ec,77a9893yxuz36cBUmBzA8E,spotify:track:77a9893yxuz36cBUmBzA8E,0.845,0.901,0.712,-4.699,0.0595,0
19,Una Lady Como Tú,Manuel Turizo,3384,7/7/2017,hn,7MHN1aCFtLXjownGhvEQlF,spotify:track:7MHN1aCFtLXjownGhvEQlF,0.86,0.477,0.788,-7.348,0.0434,0
127,Bad Bitch (feat. Ty Dolla $ign),Bebe Rexha,3384,5/12/2017,pt,4ZJPwET9Jrgpkqi4Vo3Yg8,spotify:track:4ZJPwET9Jrgpkqi4Vo3Yg8,0.366,0.615,0.656,-6.252,0.0539,0
92,Kokaina,Miami Yacine,3383,3/3/2017,at,2KHbPYI22yWIOgWUsApYIS,spotify:track:2KHbPYI22yWIOgWUsApYIS,0.537,0.506,0.882,-10.104,0.274,0
129,Juju On That Beat (TZ Anthem),Zay Hilfigerrr,3383,1/6/2017,be,1lItf5ZXJc1by9SbPeljFd,spotify:track:1lItf5ZXJc1by9SbPeljFd,0.78,0.887,0.807,-3.892,0.275,0
119,Without You (feat. Sandro Cavazza),Avicii,3383,9/1/2017,cr,6WbADFqMvR8N5u0BvtsWQE,spotify:track:6WbADFqMvR8N5u0BvtsWQE,0.279,0.855,0.652,-4.832,0.0441,0
133,Deu Onda,MC G15,3383,6/9/2017,pt,0EPxmvsG1BY5td4aTOkWBF,spotify:track:0EPxmvsG1BY5td4aTOkWBF,0.864,0.604,0.931,-1.41,0.0573,0
85,Running On Air,Nathan Trent,3381,5/12/2017,at,1WpQu8U3quBeGnhpZn0r7N,spotify:track:1WpQu8U3quBeGnhpZn0r7N,0.538,0.543,0.715,-4.972,0.0334,0
31,Shed a Light,Robin Schulz,3381,1/6/2017,hu,1cG0umU5TKStygKsPFZ9pY,spotify:track:1cG0umU5TKStygKsPFZ9pY,0.58,0.787,0.483,-5.244,0.102,0
47,Dile Que Tu Me Quieres,Ozuna,3381,8/4/2017,py,20ZAJdsKB5IGbGj4ilRt2o,spotify:track:20ZAJdsKB5IGbGj4ilRt2o,0.825,0.687,0.721,-6.682,0.0782,0
130,Una Lady Como Tú,Manuel Turizo,3381,9/1/2017,pt,7MHN1aCFtLXjownGhvEQlF,spotify:track:7MHN1aCFtLXjownGhvEQlF,0.86,0.477,0.788,-7.348,0.0434,0
126,Love On Me,Galantis,3381,2/3/2017,ch,2MHCiOohBZEQuLgDTPvSzF,spotify:track:2MHCiOohBZEQuLgDTPvSzF,0.674,0.906,0.562,-2.085,0.0758,0
130,Tenerife Sea,Ed Sheeran,3380,1/6/2017,be,6vSwxzO2Qf4BinHSXRwZJe,spotify:track:6vSwxzO2Qf4BinHSXRwZJe,0.359,0.346,0.53,-10.497,0.0376,1.07E-05
105,100 Años,Ha*Ash,3380,11/24/2017,cr,1ugI5iU8E5yKoOYMmYbVLE,spotify:track:1ugI5iU8E5yKoOYMmYbVLE,0.607,0.754,0.56,-4.923,0.0841,0
77,Tuesday,Burak Yeter,3380,5/12/2017,ec,5c4tB0saSkNHX5CyDosuF7,spotify:track:5c4tB0saSkNHX5CyDosuF7,0.675,0.639,0.841,-6.052,0.0688,0.0654
145,This Town,Niall Horan,3380,10/27/2017,pt,3UwT4FadEGWyMdaSwYcUBY,spotify:track:3UwT4FadEGWyMdaSwYcUBY,0.202,0.398,0.678,-8.413,0.0315,0
130,Wake N Bake,Regula,3380,11/24/2017,pt,5hmOBifAAsfEhUxtK6xiEb,spotify:track:5hmOBifAAsfEhUxtK6xiEb,0.53,0.611,0.819,-7.964,0.235,0
131,The Greatest,Sia,3379,1/6/2017,be,6bLopGnirdrilrpdVB6Um1,spotify:track:6bLopGnirdrilrpdVB6Um1,0.686,0.785,0.639,-6.167,0.174,0.00107
41,Andas En Mi Cabeza,Chino & Nacho,3379,3/3/2017,do,5mey7CLLuFToM2P68Qu1gF,spotify:track:5mey7CLLuFToM2P68Qu1gF,0.521,0.954,0.68,-1.823,0.119,0
131,Castle on the Hill,Ed Sheeran,3379,7/7/2017,pt,6PCUP3dWmTjcTtXY02oFdT,spotify:track:6PCUP3dWmTjcTtXY02oFdT,0.471,0.834,0.461,-4.868,0.0989,1.14E-05
117,Bad and Boujee (feat. Lil Uzi Vert),Migos,3378,3/3/2017,cr,4Km5HrUvYTaSUfiSGPJeQR,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,0.175,0.665,0.927,-5.313,0.244,0
120,Faded,Alan Walker,3378,9/1/2017,cr,7gHs73wELdeycvS48JfIos,spotify:track:7gHs73wELdeycvS48JfIos,0.166,0.651,0.589,-5.097,0.0306,3.20E-06
106,Devuélveme El Corazón,Sebastian Yatra,3378,11/24/2017,cr,2uWg6P3lEsS1qQ2qg11TUx,spotify:track:2uWg6P3lEsS1qQ2qg11TUx,0.294,0.801,0.563,-6.853,0.0854,0
