Position,Track Name,Artist,Streams,date,region,id,uri,happiness,energy,danceability,loudness,speechiness,instrumentalness
41,Shape of You,Ed Sheeran,81490,10/27/2017,es,7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3,,,,,,
116,E Essa Boca Aí? - Ao Vivo,Bruninho & Davi,81488,11/24/2017,br,6vve9WKW5I7fQzkU8dNsUE,spotify:track:6vve9WKW5I7fQzkU8dNsUE,,,,,,
26,Young Dumb & Broke,Khalid,81479,9/1/2017,ca,5Z3GHaZ6ec9bsiI5BenrbY,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,,,,,,
6,Slide (feat. Frank Ocean & Migos),Calvin Harris,81478,3/3/2017,dk,7tr2za8SQg2CI8EDgrdtNl,spotify:track:7tr2za8SQg2CI8EDgrdtNl,,,,,,
2,Échame La Culpa,Luis Fonsi,81476,11/24/2017,pe,1zsG4eaZmkA1dvjDDsAGLK,spotify:track:1zsG4eaZmkA1dvjDDsAGLK,,,,,,
32,Snap,Jireel,81466,2/3/2017,se,26VKwUgkXYyYzHCwDMmJTN,spotify:track:26VKwUgkXYyYzHCwDMmJTN,,,,,,
68,Two Ghosts,Harry Styles,81464,5/12/2017,mx,4B1rpPmQXwj78wk6aIGwwU,spotify:track:4B1rpPmQXwj78wk6aIGwwU,,,,,,
67,Quiero Que Vuelvas,Alejandro Fernandez,81459,3/3/2017,mx,2Zw7rSucHm0MIph9gmNiSn,spotify:track:2Zw7rSucHm0MIph9gmNiSn,,,,,,
95,Sucker for You,Matt Terry,81449,12/8/2017,gb,4vkVvmjIiQibQ6zJnC1Q9z,spotify:track:4vkVvmjIiQibQ6zJnC1Q9z,,,,,,
13,Let Me Love You,DJ Snake,81443,1/6/2017,ca,4pdPtRcBmOSQDlJ3Fk945m,spotify:track:4pdPtRcBmOSQDlJ3Fk945m,,,,,,
25,Portland,Drake,81435,5/12/2017,ca,2bjwRfXMk4uRgOD9IBYl9h,spotify:track:2bjwRfXMk4uRgOD9IBYl9h,,,,,,
41,Malibu,Miley Cyrus,81435,6/9/2017,se,2habSXqcJGExM6JJyskY7O,spotify:track:2habSXqcJGExM6JJyskY7O,,,,,,
38,Perfect,Ed Sheeran,81428,3/3/2017,ph,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,,,,,,
88,Ou Some Ou Soma - Ao Vivo,Jorge & Mateus,81427,5/12/2017,br,3dRBzTOu9polrH9U6Vh2zw,spotify:track:3dRBzTOu9polrH9U6Vh2zw,,,,,,
62,Me Llamas (feat. Maluma) - Remix,Piso 21,81424,11/24/2017,mx,5hEM0JchdVzQ5PwvSfITeX,spotify:track:5hEM0JchdVzQ5PwvSfITeX,,,,,,
27,Paris,The Chainsmokers,81422,4/14/2017,es,72jbDTw1piOOj770jWNeaG,spotify:track:72jbDTw1piOOj770jWNeaG,,,,,,
68,DUELE EL CORAZON,Enrique Iglesias,81403,3/3/2017,mx,6YZdkObH88npeKrrkb8Ggf,spotify:track:6YZdkObH88npeKrrkb8Ggf,,,,,,
22,Capsize,FRENSHIP,81401,1/6/2017,au,2XMTqoHHSH0lvuXrvIEdco,spotify:track:2XMTqoHHSH0lvuXrvIEdco,,,,,,
28,"Two Less Lonely People in the World (Official Movie Theme Song Of ""Kita Kita"")",KZ Tandingan,81401,12/8/2017,ph,46ixegtxjERQMCutmp09Sa,spotify:track:46ixegtxjERQMCutmp09Sa,,,,,,
34,That's What I Like,Bruno Mars,81384,5/12/2017,nl,0KKkJNfGyhkQ5aFogxQAPU,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,,,,,,
20,Galway Girl,Ed Sheeran,81381,5/12/2017,no,0afhq8XCExXpqazXczTSve,spotify:track:0afhq8XCExXpqazXczTSve,,,,,,
89,Malibu,Miley Cyrus,81372,7/7/2017,br,2habSXqcJGExM6JJyskY7O,spotify:track:2habSXqcJGExM6JJyskY7O,,,,,,
20,SUBEME LA RADIO,Enrique Iglesias,81364,7/7/2017,it,7nKBxz47S9SD79N086fuhn,spotify:track:7nKBxz47S9SD79N086fuhn,,,,,,
39,Owjee,3robi,81353,12/8/2017,nl,1CT6VldAOrUe1ud6zmtnES,spotify:track:1CT6VldAOrUe1ud6zmtnES,,,,,,
36,Think Before I Talk,Astrid S,81353,9/1/2017,se,0Clb9aiXWa0dvVff5aN4VN,spotify:track:0Clb9aiXWa0dvVff5aN4VN,,,,,,
72,One Dance,Drake,81353,6/9/2017,gb,1xznGGDReH1oQq0xzbwXa3,spotify:track:1xznGGDReH1oQq0xzbwXa3,,,,,,
44,Traicionera,Sebastian Yatra,81345,5/12/2017,es,5J1c3M4EldCfNxXwrwt8mT,spotify:track:5J1c3M4EldCfNxXwrwt8mT,,,,,,
25,Let You Down,NF,81341,10/27/2017,ph,6mrKP2jyIQmM0rw6fQryjr,spotify:track:6mrKP2jyIQmM0rw6fQryjr,,,,,,
28,Vente Pa' Ca,Ricky Martin,81337,4/14/2017,es,7DM4BPaS7uofFul3ywMe46,spotify:track:7DM4BPaS7uofFul3ywMe46,,,,,,
25,Your Song,Rita Ora,81329,7/7/2017,ph,4c2W3VKsOFoIg2SFaO6DY5,spotify:track:4c2W3VKsOFoIg2SFaO6DY5,,,,,,
42,"Yo Contigo, Tú Conmigo - The Gong Gong Song / El Tema De La Película ""Gru 3 Mi Villano Favorito""",Morat,81315,10/27/2017,es,77L1xG4kehRoAB4K37gQEA,spotify:track:77L1xG4kehRoAB4K37gQEA,,,,,,
7,Something Just Like This,The Chainsmokers,81307,3/3/2017,dk,6RUKPb4LETWmmr3iAEQktW,spotify:track:6RUKPb4LETWmmr3iAEQktW,,,,,,
23,Chameleon,Pnau,81303,1/6/2017,au,4rex1k9pBVFaIVKBBssZzi,spotify:track:4rex1k9pBVFaIVKBBssZzi,,,,,,
66,Unsigned,Hardy Caprio,81296,11/24/2017,gb,09QDTOldsJkM9ykxdTtAlf,spotify:track:09QDTOldsJkM9ykxdTtAlf,,,,,,
51,Habiba,Boef,81294,7/7/2017,nl,6G41AeVgQkpvEbTxN5fNkW,spotify:track:6G41AeVgQkpvEbTxN5fNkW,,,,,,
72,Schnell machen,Sa4,81291,11/24/2017,de,4yI4PNx1en30E5MryFZZLT,spotify:track:4yI4PNx1en30E5MryFZZLT,,,,,,
59,Você Merece Cachê - Ao Vivo,Israel Novaes,81286,1/6/2017,br,1ypcU9264wnBwPvmrIy4fx,spotify:track:1ypcU9264wnBwPvmrIy4fx,,,,,,
25,Mask Off,Future,81286,7/7/2017,ca,3rOSwuTsUlJp0Pu0MkN8r8,spotify:track:3rOSwuTsUlJp0Pu0MkN8r8,,,,,,
35,Sign of the Times,Harry Styles,81271,5/12/2017,nl,5Ohxk2dO5COHF1krpoPigN,spotify:track:5Ohxk2dO5COHF1krpoPigN,,,,,,
72,Something Just Like This,The Chainsmokers,81269,9/1/2017,mx,6RUKPb4LETWmmr3iAEQktW,spotify:track:6RUKPb4LETWmmr3iAEQktW,,,,,,
28,Fetish (feat. Gucci Mane),Selena Gomez,81228,8/4/2017,ph,0XLOf9LhyazPX9Ld8jPiUq,spotify:track:0XLOf9LhyazPX9Ld8jPiUq,,,,,,
23,New,Daya,81221,11/24/2017,ph,7y4JznkAv2W3IKw9T1o2VK,spotify:track:7y4JznkAv2W3IKw9T1o2VK,,,,,,
40,Krantenwijk,Lil' Kleine,81213,12/8/2017,nl,1X8py2jInjgIQ9Y9roDQZC,spotify:track:1X8py2jInjgIQ9Y9roDQZC,,,,,,
62,Bad and Boujee (feat. Lil Uzi Vert),Migos,81185,1/6/2017,gb,4Km5HrUvYTaSUfiSGPJeQR,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,,,,,,
63,Love$ick,Mura Masa,81181,1/6/2017,gb,5v9N8Rx3QsFvr50cxyQcA3,spotify:track:5v9N8Rx3QsFvr50cxyQcA3,,,,,,
50,Safari,J Balvin,81144,6/9/2017,es,6rQSrBHf7HlZjtcMZ4S4bO,spotify:track:6rQSrBHf7HlZjtcMZ4S4bO,,,,,,
7,I Feel It Coming,The Weeknd,81137,1/6/2017,no,5GXAXm5YOmYT0kL5jHvYBt,spotify:track:5GXAXm5YOmYT0kL5jHvYBt,,,,,,
52,Jouw Seizoen,Ronnie Flex,81131,7/7/2017,nl,1aK7x8QzAsezcpZyY8G9Y9,spotify:track:1aK7x8QzAsezcpZyY8G9Y9,,,,,,
45,Vacaciones,Wisin,81120,5/12/2017,es,3dQDid3IUNhZy1OehIfYfE,spotify:track:3dQDid3IUNhZy1OehIfYfE,,,,,,
72,One Last Time,Ariana Grande,81102,9/1/2017,gb,7bJwvubZZaoGE1AGEfu8Fi,spotify:track:7bJwvubZZaoGE1AGEfu8Fi,,,,,,
24,I Miss You (feat. Julia Michaels),Clean Bandit,81080,11/24/2017,ph,2xmrfQpmS2iJExTlklLoAL,spotify:track:2xmrfQpmS2iJExTlklLoAL,,,,,,
2,Something Just Like This,The Chainsmokers,81079,5/12/2017,id,6RUKPb4LETWmmr3iAEQktW,spotify:track:6RUKPb4LETWmmr3iAEQktW,,,,,,
18,More Than You Know,Axwell /\ Ingrosso,81077,6/9/2017,no,3PEgB3fkiojxms35ntsTgs,spotify:track:3PEgB3fkiojxms35ntsTgs,,,,,,
10,What Lovers Do (feat. SZA),Maroon 5,81070,11/24/2017,no,3hBBKuWJfxlIlnd9QFoC8k,spotify:track:3hBBKuWJfxlIlnd9QFoC8k,,,,,,
7,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,81069,1/6/2017,fr,5knuzwU65gJK7IF5yJsuaW,spotify:track:5knuzwU65gJK7IF5yJsuaW,,,,,,
43,SUTRA,Sebastian Yatra,81069,10/27/2017,es,5TmZYdHW6HJ9gt7Aokuql5,spotify:track:5TmZYdHW6HJ9gt7Aokuql5,,,,,,
21,Faccio un casino,Coez,81068,11/24/2017,it,7uVq49zkZEC4hI0v2exJv8,spotify:track:7uVq49zkZEC4hI0v2exJv8,,,,,,
73,Summer Air,ItaloBrothers,81066,11/24/2017,de,0V9cosR5jWa4fr2koARmhD,spotify:track:0V9cosR5jWa4fr2koARmhD,,,,,,
67,Keep On Reaching,Noel Gallagher's High Flying Birds,81036,11/24/2017,gb,2dvIMcqdrzlJRAVgk5QIrI,spotify:track:2dvIMcqdrzlJRAVgk5QIrI,,,,,,
19,Una y Otra Vez,Rombai,81035,5/12/2017,ar,3VSt7R9LHTomKGP1RhkvuT,spotify:track:3VSt7R9LHTomKGP1RhkvuT,,,,,,
13,Otra Vez (feat. J Balvin),Zion & Lennox,81031,5/12/2017,cl,3QwBODjSEzelZyVjxPOHdq,spotify:track:3QwBODjSEzelZyVjxPOHdq,,,,,,
63,Besame,Valentino,81026,11/24/2017,mx,7Ckhk1XW5NV2k4jpqtQNlz,spotify:track:7Ckhk1XW5NV2k4jpqtQNlz,,,,,,
49,Reggaetón Lento (Bailemos),CNCO,81026,9/1/2017,es,3AEZUABDXNtecAOSC1qTfo,spotify:track:3AEZUABDXNtecAOSC1qTfo,,,,,,
6,Something Just Like This,The Chainsmokers,81020,4/14/2017,no,6RUKPb4LETWmmr3iAEQktW,spotify:track:6RUKPb4LETWmmr3iAEQktW,,,,,,
37,Rain,The Script,80999,10/27/2017,nl,2QWP8NYYplOqEFBYGCcq0S,spotify:track:2QWP8NYYplOqEFBYGCcq0S,,,,,,
42,Stay (with Alessia Cara),Zedd,80995,6/9/2017,se,0dA2Mk56wEzDgegdC6R17g,spotify:track:0dA2Mk56wEzDgegdC6R17g,,,,,,
24,Scars To Your Beautiful,Alessia Cara,80962,1/6/2017,au,0prNGof3XqfTvNDxHonvdK,spotify:track:0prNGof3XqfTvNDxHonvdK,,,,,,
45,Stranger,Peking Duk,80960,3/3/2017,au,0jVPEBd4wyHupkTHwzQRyc,spotify:track:0jVPEBd4wyHupkTHwzQRyc,,,,,,
64,Praying,Kesha,80954,8/4/2017,gb,79NlESqzFSW0hdBWgls4FX,spotify:track:79NlESqzFSW0hdBWgls4FX,,,,,,
101,September Song,JP Cooper,80938,5/12/2017,gb,0FuTx2s3YH1ppmtiM6l0zI,spotify:track:0FuTx2s3YH1ppmtiM6l0zI,,,,,,
38,Andas En Mi Cabeza,Chino & Nacho,80904,2/3/2017,es,5mey7CLLuFToM2P68Qu1gF,spotify:track:5mey7CLLuFToM2P68Qu1gF,,,,,,
16,Happy Days,Ghali,80902,9/1/2017,it,3FLp4tu69GLt0KPizUhFsU,spotify:track:3FLp4tu69GLt0KPizUhFsU,,,,,,
33,Unforgettable,French Montana,80902,10/27/2017,se,3B54sVLJ402zGa6Xm4YGNe,spotify:track:3B54sVLJ402zGa6Xm4YGNe,,,,,,
117,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,80894,11/24/2017,br,5bcTCxgc7xVfSaMV3RuVke,spotify:track:5bcTCxgc7xVfSaMV3RuVke,,,,,,
73,Feel It Still,Portugal. The Man,80878,9/1/2017,gb,6QgjcU0zLnzq5OrUoSZ3OK,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,,,,,,
46,Cold,Maroon 5,80870,3/3/2017,au,5NNlUMcOEOdoOIwwaWXv0k,spotify:track:5NNlUMcOEOdoOIwwaWXv0k,,,,,,
41,Casablanca / Marrakech (feat. Bartofso),3robi,80847,12/8/2017,nl,5TF9XcAWvU0Msf4HjxR4Xr,spotify:track:5TF9XcAWvU0Msf4HjxR4Xr,,,,,,
17,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,80838,9/1/2017,it,5bcTCxgc7xVfSaMV3RuVke,spotify:track:5bcTCxgc7xVfSaMV3RuVke,,,,,,
67,One Dance,Drake,80830,7/7/2017,gb,1xznGGDReH1oQq0xzbwXa3,spotify:track:1xznGGDReH1oQq0xzbwXa3,,,,,,
64,Tu Falta De Querer,Mon Laferte,80807,11/24/2017,mx,4skuEIloXWuxxgekKupkEH,spotify:track:4skuEIloXWuxxgekKupkEH,,,,,,
50,Báilame,Nacho,80804,9/1/2017,es,7lRsNbdOGykkMAgsqs4R1C,spotify:track:7lRsNbdOGykkMAgsqs4R1C,,,,,,
12,Mama,Jonas Blue,80790,8/4/2017,no,0NiXXAI876aGImAd6rTj8w,spotify:track:0NiXXAI876aGImAd6rTj8w,,,,,,
38,Solo Bent,Jonna Fraser,80789,10/27/2017,nl,0n2TtADgM4zRO1byv4WhNl,spotify:track:0n2TtADgM4zRO1byv4WhNl,,,,,,
73,Soy Peor,Bad Bunny,80785,9/1/2017,mx,5MT96Zz0ymUJNm8obKZQr0,spotify:track:5MT96Zz0ymUJNm8obKZQr0,,,,,,
44,Redbone,Childish Gambino,80718,9/1/2017,au,3kxfsdsCpFgN412fpnW85Y,spotify:track:3kxfsdsCpFgN412fpnW85Y,,,,,,
21,Thumbs,Sabrina Carpenter,80712,5/12/2017,no,3UjJP4ludb74a29P5EHEIo,spotify:track:3UjJP4ludb74a29P5EHEIo,,,,,,
73,DNA.,Kendrick Lamar,80711,6/9/2017,gb,6HZILIRieu8S0iqY8kIKhj,spotify:track:6HZILIRieu8S0iqY8kIKhj,,,,,,
23,Dusk Till Dawn - Radio Edit,ZAYN,80709,11/24/2017,ca,1j4kHkkpqZRBwE0A4CN4Yv,spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,,,,,,
89,I Feel It Coming,The Weeknd,80707,5/12/2017,br,5GXAXm5YOmYT0kL5jHvYBt,spotify:track:5GXAXm5YOmYT0kL5jHvYBt,,,,,,
92,Dizzee Rascal Type Beat,RIN,80698,9/1/2017,de,5iwJ9wwJES8PUVblgaf1Pb,spotify:track:5iwJ9wwJES8PUVblgaf1Pb,,,,,,
65,La Bicicleta,Carlos Vives,80664,7/7/2017,mx,0sXvAOmXgjR2QUqLK1MltU,spotify:track:0sXvAOmXgjR2QUqLK1MltU,,,,,,
66,Mama,Jonas Blue,80662,7/7/2017,mx,4xlrALxuaCf9yZBHJeTSG6,spotify:track:4xlrALxuaCf9yZBHJeTSG6,,,,,,
30,Mamacita,Ninho,80656,11/24/2017,fr,35gJuqfvrdlCA2MmAtaD3J,spotify:track:35gJuqfvrdlCA2MmAtaD3J,,,,,,
47,Water Under the Bridge,Adele,80631,3/3/2017,au,4vb4mFvYsr2h6enhjJsq9Y,spotify:track:4vb4mFvYsr2h6enhjJsq9Y,,,,,,
6,Shape of You,Ed Sheeran,80630,5/12/2017,dk,7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3,,,,,,
19,Håper du har plass,Cezinando,80617,6/9/2017,no,7FNyRafAkUgto3txPZhiO6,spotify:track:7FNyRafAkUgto3txPZhiO6,,,,,,
118,Eu Vacilei Mas Eu Te Amo,Nego do Borel,80616,11/24/2017,br,50lj59ni4oNCaqzYrHmA42,spotify:track:50lj59ni4oNCaqzYrHmA42,,,,,,
60,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,80602,1/6/2017,br,4tCtwWceOPWzenK2HAIJSb,spotify:track:4tCtwWceOPWzenK2HAIJSb,,,,,,
20,It Ain't Me (with Selena Gomez),Kygo,80584,6/9/2017,no,3eR23VReFzcdmS7TYCrhCe,spotify:track:3eR23VReFzcdmS7TYCrhCe,,,,,,
26,Good Life (with G-Eazy & Kehlani),G-Eazy,80582,7/7/2017,ph,1Eck97uRMlprKOOJN9oO1E,spotify:track:1Eck97uRMlprKOOJN9oO1E,,,,,,
46,Safari,J Balvin,80572,5/12/2017,es,6rQSrBHf7HlZjtcMZ4S4bO,spotify:track:6rQSrBHf7HlZjtcMZ4S4bO,,,,,,
25,Báilame,Nacho,80559,9/1/2017,ar,7lRsNbdOGykkMAgsqs4R1C,spotify:track:7lRsNbdOGykkMAgsqs4R1C,,,,,,
34,Habibi,Ricky Rich,80542,10/27/2017,se,4ECv88UJvcKFQX1HuLixjg,spotify:track:4ECv88UJvcKFQX1HuLixjg,,,,,,
61,Seu Polícia - Ao Vivo,Zé Neto & Cristiano,80534,1/6/2017,br,7CmuLM2vfzA78iHeqastoP,spotify:track:7CmuLM2vfzA78iHeqastoP,,,,,,
69,Sigo Extrañándote,J Balvin,80528,3/3/2017,mx,6qDF4wWL49CAVbgT7yuHl8,spotify:track:6qDF4wWL49CAVbgT7yuHl8,,,,,,
71,Galway Girl,Ed Sheeran,80528,10/27/2017,gb,0afhq8XCExXpqazXczTSve,spotify:track:0afhq8XCExXpqazXczTSve,,,,,,
29,That's What I Like,Bruno Mars,80527,4/14/2017,es,0KKkJNfGyhkQ5aFogxQAPU,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,,,,,,
67,First Time,Kygo,80519,7/7/2017,mx,2Gl0FzuLxflY6nPifJp5Dr,spotify:track:2Gl0FzuLxflY6nPifJp5Dr,,,,,,
68,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,80518,7/7/2017,mx,3Ytr1SUCUi6J3L9dRFx5iH,spotify:track:3Ytr1SUCUi6J3L9dRFx5iH,,,,,,
119,XO TOUR Llif3,Lil Uzi Vert,80512,11/24/2017,br,7GX5flRQZVHRAGd6B4TmDO,spotify:track:7GX5flRQZVHRAGd6B4TmDO,,,,,,
31,Ja må du leva,Darin,80512,4/14/2017,se,2q6kL6Tnbd3lJuxWL0v7ur,spotify:track:2q6kL6Tnbd3lJuxWL0v7ur,,,,,,
39,In the Name of Love,Martin Garrix,80511,2/3/2017,es,04DwTuZ2VBdJCCC5TROn7L,spotify:track:04DwTuZ2VBdJCCC5TROn7L,,,,,,
25,Just Hold On,Steve Aoki,80502,1/6/2017,au,3EmmCZoqpWOTY1g2GBwJoR,spotify:track:3EmmCZoqpWOTY1g2GBwJoR,,,,,,
88,Did You See,J Hus,80491,3/3/2017,gb,6DXEZzM4wBa3EOl0NCNSvz,spotify:track:6DXEZzM4wBa3EOl0NCNSvz,,,,,,
72,Mama,Jonas Blue,80472,10/27/2017,gb,0NiXXAI876aGImAd6rTj8w,spotify:track:0NiXXAI876aGImAd6rTj8w,,,,,,
31,Feel It Still,Portugal. The Man,80454,11/24/2017,fr,6QgjcU0zLnzq5OrUoSZ3OK,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,,,,,,
106,Papel Amassado - Ao Vivo,Matheus & Kauan,80437,9/1/2017,br,2lLOaRPi8yQxQ8BlFZBLOl,spotify:track:2lLOaRPi8yQxQ8BlFZBLOl,,,,,,
120,Se Eu Tiver Solteiro,Mc Don Juan,80408,11/24/2017,br,4KXdwfri1NIQCImLQr3Wli,spotify:track:4KXdwfri1NIQCImLQr3Wli,,,,,,
40,How Long,Charlie Puth,80400,11/24/2017,nl,32DGGj6KlNuBr6WaqRxpxi,spotify:track:32DGGj6KlNuBr6WaqRxpxi,,,,,,
26,Silence,Marshmello,80400,10/27/2017,ph,7vGuf3Y35N4wmASOKLUVVU,spotify:track:7vGuf3Y35N4wmASOKLUVVU,,,,,,
102,Fake Happy,Paramore,80392,5/12/2017,gb,6t44iU80A0h8WQ7vc4OoRj,spotify:track:6t44iU80A0h8WQ7vc4OoRj,,,,,,
20,The One,The Chainsmokers,80386,5/12/2017,ph,0wfbD5rAksdXUzRvMfM3x5,spotify:track:0wfbD5rAksdXUzRvMfM3x5,,,,,,
8,Starboy,The Weeknd,80379,1/6/2017,fr,5aAx2yezTd8zXrkmtKl66Z,spotify:track:5aAx2yezTd8zXrkmtKl66Z,,,,,,
2,Karjala Takas,Portion Boys,80375,5/12/2017,fi,1PZNjZOmm3ZmaWkqvmJpaY,spotify:track:1PZNjZOmm3ZmaWkqvmJpaY,,,,,,
38,Man's Not Hot,Big Shaq,80368,11/24/2017,au,2nUJvBO87SkxCViQsLc9Zr,spotify:track:2nUJvBO87SkxCViQsLc9Zr,,,,,,
29,Say You Won't Let Go,James Arthur,80365,12/8/2017,ph,5uCax9HTNlzGybIStD3vDh,spotify:track:5uCax9HTNlzGybIStD3vDh,,,,,,
68,Fort Knox,Noel Gallagher's High Flying Birds,80344,11/24/2017,gb,2iNuT2ufGMS2SkXwwaP0JV,spotify:track:2iNuT2ufGMS2SkXwwaP0JV,,,,,,
36,Lights and Shadows,OG3NE,80342,5/12/2017,nl,2VgAFgQobMekLk4QJk93og,spotify:track:2VgAFgQobMekLk4QJk93og,,,,,,
31,Symphony (feat. Zara Larsson),Clean Bandit,80331,8/4/2017,se,1x5sYLZiu9r5E43kMlt9f8,spotify:track:1x5sYLZiu9r5E43kMlt9f8,,,,,,
30,All Time Low,Jon Bellion,80316,5/12/2017,au,1CnPYaKxTVb4LWOtiGOm0m,spotify:track:1CnPYaKxTVb4LWOtiGOm0m,,,,,,
3,Échame La Culpa,Luis Fonsi,80308,12/8/2017,pe,1zsG4eaZmkA1dvjDDsAGLK,spotify:track:1zsG4eaZmkA1dvjDDsAGLK,,,,,,
74,Kogong,Mark Forster,80291,11/24/2017,de,2rv1aetlu3MEQ5sJWJuMG1,spotify:track:2rv1aetlu3MEQ5sJWJuMG1,,,,,,
35,Symphony (feat. Zara Larsson),Clean Bandit,80291,8/4/2017,nl,1x5sYLZiu9r5E43kMlt9f8,spotify:track:1x5sYLZiu9r5E43kMlt9f8,,,,,,
32,It's Beginning to Look a Lot Like Christmas,Michael Bublé,80282,12/8/2017,se,0lLdorYw7lVrJydTINhWdI,spotify:track:0lLdorYw7lVrJydTINhWdI,,,,,,
42,Hunter,Galantis,80277,5/12/2017,se,3caMfJGFp53NAH2TuigdNj,spotify:track:3caMfJGFp53NAH2TuigdNj,,,,,,
107,Believer,Imagine Dragons,80262,9/1/2017,br,0CcQNd8CINkwQfe1RDtGV6,spotify:track:0CcQNd8CINkwQfe1RDtGV6,,,,,,
6,Lähen menee (feat. Reino Nordin),JVG,80259,9/1/2017,fi,1aUF83Zjjy9Z2cXWA10DHP,spotify:track:1aUF83Zjjy9Z2cXWA10DHP,,,,,,
37,Tårarna i halsen,Tjuvjakt,80240,9/1/2017,se,3QKxz43voebR2NmdKxHQg0,spotify:track:3QKxz43voebR2NmdKxHQg0,,,,,,
70,Te Quiero Pa´Mi,Don Omar,80227,3/3/2017,mx,3BY2mafsbsoKGqS380Xnuz,spotify:track:3BY2mafsbsoKGqS380Xnuz,,,,,,
35,Hanggang Kailan,Michael Pangilinan,80207,2/3/2017,ph,01YEqVPCm0vqRLA9w43bic,spotify:track:01YEqVPCm0vqRLA9w43bic,,,,,,
27,Down,Fifth Harmony,80194,7/7/2017,ph,7LEydI5NfjY6mZfKwYIptZ,spotify:track:7LEydI5NfjY6mZfKwYIptZ,,,,,,
65,That's What I Like,Bruno Mars,80148,8/4/2017,gb,0KKkJNfGyhkQ5aFogxQAPU,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,,,,,,
90,Passionfruit,Drake,80129,5/12/2017,br,7hDc8b7IXETo14hHIHdnhd,spotify:track:7hDc8b7IXETo14hHIHdnhd,,,,,,
18,Sunset Lover,Petit Biscuit,80125,3/3/2017,fr,0hNduWmlWmEmuwEFcYvRu1,spotify:track:0hNduWmlWmEmuwEFcYvRu1,,,,,,
89,24K Magic,Bruno Mars,80115,3/3/2017,gb,6b8Be6ljOzmkOmFslEb23P,spotify:track:6b8Be6ljOzmkOmFslEb23P,,,,,,
40,One Dance,Drake,80112,2/3/2017,es,1xznGGDReH1oQq0xzbwXa3,spotify:track:1xznGGDReH1oQq0xzbwXa3,,,,,,
9,Tchoin,Kaaris,80105,1/6/2017,fr,0ban5QRXUveaKtQPGuaoQ9,spotify:track:0ban5QRXUveaKtQPGuaoQ9,,,,,,
43,Shape of You,Ed Sheeran,80102,11/24/2017,es,7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3,,,,,,
42,Reggaetón Lento (Remix),CNCO,80097,12/8/2017,nl,5PB8zB1MOZASboLquvinMF,spotify:track:5PB8zB1MOZASboLquvinMF,,,,,,
16,Unforgettable,French Montana,80084,7/7/2017,no,1F2HXIJrE2Xn81OzT2zZvW,spotify:track:1F2HXIJrE2Xn81OzT2zZvW,,,,,,
35,Despacito - Remix,Luis Fonsi,80083,10/27/2017,se,5CtI0qwDJkDQGwXD1H1cLb,spotify:track:5CtI0qwDJkDQGwXD1H1cLb,,,,,,
38,Sorry Not Sorry,Demi Lovato,80061,9/1/2017,nl,25C5CowdsfXld2jJanbiex,spotify:track:25C5CowdsfXld2jJanbiex,,,,,,
28,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,80033,7/7/2017,ph,1OAh8uOEOvTDqkKFsKksCi,spotify:track:1OAh8uOEOvTDqkKFsKksCi,,,,,,
35,I Feel It Coming,The Weeknd,80023,3/3/2017,ca,5GXAXm5YOmYT0kL5jHvYBt,spotify:track:5GXAXm5YOmYT0kL5jHvYBt,,,,,,
36,Castle on the Hill,Ed Sheeran,80020,2/3/2017,ph,6PCUP3dWmTjcTtXY02oFdT,spotify:track:6PCUP3dWmTjcTtXY02oFdT,,,,,,
10,Himmel På Jord,Kurt Nilsen,80014,12/8/2017,no,0WFyQgDzbQCfJuxcHW4Zrt,spotify:track:0WFyQgDzbQCfJuxcHW4Zrt,,,,,,
27,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,80013,9/1/2017,ca,3DXncPQOG4VBw3QHh3S817,spotify:track:3DXncPQOG4VBw3QHh3S817,,,,,,
90,Don't,Ed Sheeran,80011,3/3/2017,gb,6gTJaPuj8DT8RjuDJyBgzP,spotify:track:6gTJaPuj8DT8RjuDJyBgzP,,,,,,
74,Borro Cassette,Maluma,79961,9/1/2017,mx,6DUdDIRgLqCGq1DwkNWQTN,spotify:track:6DUdDIRgLqCGq1DwkNWQTN,,,,,,
