Position,Track Name,Artist,Streams,date,region,id,uri,happiness,energy,danceability,loudness,speechiness,instrumentalness
160,Mala Mujer,C. Tangana,15815,7/7/2017,ar,6puxHBNwu2Nmm7uD3Rd2MP,spotify:track:6puxHBNwu2Nmm7uD3Rd2MP,,,,,,
177,7 Years,Lukas Graham,15813,1/6/2017,nl,7129iqBafaphfc3WPCGC0L,spotify:track:7129iqBafaphfc3WPCGC0L,,,,,,
79,Sinä riität,Mikko Harju,15812,3/3/2017,fi,5mwei8E7EL1NoWVBxJiieZ,spotify:track:5mwei8E7EL1NoWVBxJiieZ,,,,,,
13,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,15811,2/3/2017,ch,0fg8CqpjdojMyXLNzM2PaJ,spotify:track:0fg8CqpjdojMyXLNzM2PaJ,,,,,,
17,You Don't Know Me - Radio Edit,Jax Jones,15811,5/12/2017,ch,4WrS6vezaPwOafKJmHqMEU,spotify:track:4WrS6vezaPwOafKJmHqMEU,,,,,,
179,Ando buscando (feat. Piso 21),Carlos Baute,15805,9/1/2017,ar,7BwJtE8KSbCQKOCTIAY3jX,spotify:track:7BwJtE8KSbCQKOCTIAY3jX,,,,,,
106,Perfect,Ed Sheeran,15804,5/12/2017,cl,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,,,,,,
19,Mi Gente,J Balvin,15804,10/27/2017,ch,2rb5MvYT7ZIxbKW5hfcHx8,spotify:track:2rb5MvYT7ZIxbKW5hfcHx8,,,,,,
148,Ya Me Enteré,Reik,15802,1/6/2017,ar,0lPXFrKyl8HkdQ2E6NmNja,spotify:track:0lPXFrKyl8HkdQ2E6NmNja,,,,,,
49,Vacaciones,Wisin,15801,9/1/2017,co,3dQDid3IUNhZy1OehIfYfE,spotify:track:3dQDid3IUNhZy1OehIfYfE,,,,,,
147,Side To Side,Ariana Grande,15800,5/12/2017,ar,4pLwZjInHj3SimIyN9SnOz,spotify:track:4pLwZjInHj3SimIyN9SnOz,,,,,,
23,Weak,AJR,15799,5/12/2017,be,6OuV4vfyb8v3vGGGksqyKf,spotify:track:6OuV4vfyb8v3vGGGksqyKf,,,,,,
109,"Let It Snow, Let It Snow, Let It Snow",Kurt Nilsen,15799,11/24/2017,no,74yQRKUunP1sRjnnMks4SG,spotify:track:74yQRKUunP1sRjnnMks4SG,,,,,,
49,Legendary,Welshly Arms,15797,12/8/2017,pl,5ysL31dJXdNK1OCI5Hlqe7,spotify:track:5ysL31dJXdNK1OCI5Hlqe7,,,,,,
130,I Love You,Axwell /\ Ingrosso,15795,5/12/2017,no,11Fo4dAH31K7UZHGqCkCmE,spotify:track:11Fo4dAH31K7UZHGqCkCmE,,,,,,
28,Now and Later,Sage The Gemini,15794,1/6/2017,pl,43jBqV3j3Xi1g6wO0bhIMd,spotify:track:43jBqV3j3Xi1g6wO0bhIMd,,,,,,
42,DUELE EL CORAZON,Enrique Iglesias,15793,1/6/2017,co,6YZdkObH88npeKrrkb8Ggf,spotify:track:6YZdkObH88npeKrrkb8Ggf,,,,,,
40,It Ain't Me (with Selena Gomez),Kygo,15792,7/7/2017,nz,3eR23VReFzcdmS7TYCrhCe,spotify:track:3eR23VReFzcdmS7TYCrhCe,,,,,,
28,There for You,Martin Garrix,15791,11/24/2017,my,6jA8HL9i4QGzsj6fjoxp8Y,spotify:track:6jA8HL9i4QGzsj6fjoxp8Y,,,,,,
198,Bebé - Remix,Brytiago,15790,11/24/2017,ar,2jVJYU4X3aD8hlTco3MlsN,spotify:track:2jVJYU4X3aD8hlTco3MlsN,,,,,,
96,Closer,The Chainsmokers,15790,4/14/2017,no,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,,,,,,
20,LUST.,Kendrick Lamar,15789,4/14/2017,pt,06FCvd7rrRcF3DdvWH5Isp,spotify:track:06FCvd7rrRcF3DdvWH5Isp,,,,,,
149,Crimen,Gustavo Cerati,15788,1/6/2017,ar,3oqWr0jDWNXxWufNogGREp,spotify:track:3oqWr0jDWNXxWufNogGREp,,,,,,
24,New Man,Ed Sheeran,15788,3/3/2017,be,5HDPtsnyb3maFmPL8LLUTG,spotify:track:5HDPtsnyb3maFmPL8LLUTG,,,,,,
43,Gyal You A Party Animal,Charly Black,15786,1/6/2017,co,1mSzZKMIPZIkn3jFV7v62b,spotify:track:1mSzZKMIPZIkn3jFV7v62b,,,,,,
193,¿ Cómo Te Llamas ?,Jul,15786,1/6/2017,fr,6l83gaj4INg0DoQAc0A1NL,spotify:track:6l83gaj4INg0DoQAc0A1NL,,,,,,
26,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,15786,1/6/2017,pe,5knuzwU65gJK7IF5yJsuaW,spotify:track:5knuzwU65gJK7IF5yJsuaW,,,,,,
58,Escápate Conmigo - Remix,Wisin,15783,10/27/2017,pe,5P45f6HakSHDwdFj5dO5K5,spotify:track:5P45f6HakSHDwdFj5dO5K5,,,,,,
199,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)",Super Yei,15782,11/24/2017,ar,5DoLhdU27owX1NMrKLUbUl,spotify:track:5DoLhdU27owX1NMrKLUbUl,,,,,,
21,Strip That Down,Liam Payne,15782,6/9/2017,ch,6EpRaXYhGOB3fj4V2uDkMJ,spotify:track:6EpRaXYhGOB3fj4V2uDkMJ,,,,,,
50,Deja vu,Prince Royce,15780,9/1/2017,co,46HdsiK0uR26B2dY9QPzda,spotify:track:46HdsiK0uR26B2dY9QPzda,,,,,,
119,Bad and Boujee (feat. Lil Uzi Vert),Migos,15780,3/3/2017,it,4Km5HrUvYTaSUfiSGPJeQR,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,,,,,,
32,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,15776,9/1/2017,ie,3Ytr1SUCUi6J3L9dRFx5iH,spotify:track:3Ytr1SUCUi6J3L9dRFx5iH,,,,,,
129,Sing Me to Sleep,Alan Walker,15776,6/9/2017,no,2Fjz5ZC5BvFdCqcnTZ3ilH,spotify:track:2Fjz5ZC5BvFdCqcnTZ3ilH,,,,,,
59,Rollin (feat. Future & Khalid),Calvin Harris,15775,7/7/2017,id,0lMbuWUpfTWhEmOKxppEau,spotify:track:0lMbuWUpfTWhEmOKxppEau,,,,,,
29,Slide (feat. Frank Ocean & Migos),Calvin Harris,15775,7/7/2017,my,7tr2za8SQg2CI8EDgrdtNl,spotify:track:7tr2za8SQg2CI8EDgrdtNl,,,,,,
149,Ginza,J Balvin,15774,1/6/2017,es,5N8nNuTmIzkZOfcxXlygUw,spotify:track:5N8nNuTmIzkZOfcxXlygUw,,,,,,
80,Tuesday,Burak Yeter,15773,3/3/2017,fi,7abpmGpF7PGep2rDU68GBR,spotify:track:7abpmGpF7PGep2rDU68GBR,,,,,,
9,Unforgettable,French Montana,15771,7/7/2017,at,1F2HXIJrE2Xn81OzT2zZvW,spotify:track:1F2HXIJrE2Xn81OzT2zZvW,,,,,,
161,Balada Del Diablo y La Muerte,La Renga,15770,7/7/2017,ar,4ObkiTmpsSU31gqGhTb8SH,spotify:track:4ObkiTmpsSU31gqGhTb8SH,,,,,,
6,Let Me Love You,DJ Snake,15767,1/6/2017,ch,4pdPtRcBmOSQDlJ3Fk945m,spotify:track:4pdPtRcBmOSQDlJ3Fk945m,,,,,,
97,Human,Rag'n'Bone Man,15764,4/14/2017,no,58zsLZPvfflaiIbNWoA22O,spotify:track:58zsLZPvfflaiIbNWoA22O,,,,,,
157,Prepago,Lary Over,15754,11/24/2017,cl,79IXzxnNe0tVXaxiEcbmBH,spotify:track:79IXzxnNe0tVXaxiEcbmBH,,,,,,
89,Hunter,Galantis,15754,7/7/2017,fi,3caMfJGFp53NAH2TuigdNj,spotify:track:3caMfJGFp53NAH2TuigdNj,,,,,,
29,Cheap Thrills,Sia,15754,1/6/2017,pl,27SdWb2rFzO6GWiYDBTD9j,spotify:track:27SdWb2rFzO6GWiYDBTD9j,,,,,,
185,Into You,Ariana Grande,15752,1/6/2017,se,7yHEDfrJNd0zWOfXwydNH0,spotify:track:7yHEDfrJNd0zWOfXwydNH0,,,,,,
154,Galway Girl,Ed Sheeran,15751,12/8/2017,no,0afhq8XCExXpqazXczTSve,spotify:track:0afhq8XCExXpqazXczTSve,,,,,,
102,Dancing On My Own,Calum Scott,15750,3/3/2017,dk,02WacdrRpm4zlP8H7X6bnQ,spotify:track:02WacdrRpm4zlP8H7X6bnQ,,,,,,
180,Carnavalintro,CHANO,15749,9/1/2017,ar,0tGAPnTFwRJA6FZgYZ0BAe,spotify:track:0tGAPnTFwRJA6FZgYZ0BAe,,,,,,
9,Look What You Made Me Do,Taylor Swift,15748,9/1/2017,cr,6uFsE1JgZ20EXyU0JQZbUR,spotify:track:6uFsE1JgZ20EXyU0JQZbUR,,,,,,
16,Shape of You,Ed Sheeran,15748,9/1/2017,my,7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3,,,,,,
122,Runnin' (Lose It All),Maria Celin Strisland,15748,10/27/2017,no,1uDeJLpOsZksn4dJlNDc9M,spotify:track:1uDeJLpOsZksn4dJlNDc9M,,,,,,
65,Anganku Anganmu (With Raisa),Isyana Sarasvati,15744,9/1/2017,id,1nFfxe2VJdrnKdzwIMfNKz,spotify:track:1nFfxe2VJdrnKdzwIMfNKz,,,,,,
200,No Quiero Amores (feat. Ozuna),Yandel,15743,11/24/2017,ar,37sexcbewtWiE8PDuLRFrY,spotify:track:37sexcbewtWiE8PDuLRFrY,,,,,,
189,Marilyn Manson,Dark Polo Gang,15743,7/7/2017,it,1TgStOC3k9lfSCDj4DlnkY,spotify:track:1TgStOC3k9lfSCDj4DlnkY,,,,,,
158,Let Me Love You,DJ Snake,15742,11/24/2017,cl,4pdPtRcBmOSQDlJ3Fk945m,spotify:track:4pdPtRcBmOSQDlJ3Fk945m,,,,,,
130,Most Girls,Hailee Steinfeld,15742,6/9/2017,no,2mfUa8bLs2s5N4VaqJZ4lZ,spotify:track:2mfUa8bLs2s5N4VaqJZ4lZ,,,,,,
25,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,15742,3/3/2017,ch,0fg8CqpjdojMyXLNzM2PaJ,spotify:track:0fg8CqpjdojMyXLNzM2PaJ,,,,,,
111,Fremtiden,RH,15740,11/24/2017,dk,6RlWaRxzAMGUQjDRvSAbyR,spotify:track:6RlWaRxzAMGUQjDRvSAbyR,,,,,,
30,Good Life (with G-Eazy & Kehlani),G-Eazy,15740,7/7/2017,my,1Eck97uRMlprKOOJN9oO1E,spotify:track:1Eck97uRMlprKOOJN9oO1E,,,,,,
57,What Lovers Do (feat. SZA),Maroon 5,15735,12/8/2017,pe,3hBBKuWJfxlIlnd9QFoC8k,spotify:track:3hBBKuWJfxlIlnd9QFoC8k,,,,,,
110,Too Much To Ask,Niall Horan,15734,11/24/2017,no,4v094LQ9eF10k2O2Te2ngK,spotify:track:4v094LQ9eF10k2O2Te2ngK,,,,,,
1,Wolves,Selena Gomez,15730,11/24/2017,hk,7EmGUiUaOSGDnUUQUDrOXC,spotify:track:7EmGUiUaOSGDnUUQUDrOXC,,,,,,
9,24K Magic,Bruno Mars,15730,1/6/2017,pt,6b8Be6ljOzmkOmFslEb23P,spotify:track:6b8Be6ljOzmkOmFslEb23P,,,,,,
155,Sulten 2 (Live på NRK P3),Karpe,15729,12/8/2017,no,2kM6eh8JBEzYRbrYZ90Jlq,spotify:track:2kM6eh8JBEzYRbrYZ90Jlq,,,,,,
27,Tienes La Magia,Lil Silvio & El Vega,15725,1/6/2017,pe,3cx2712k0b6hvlJC0q27rL,spotify:track:3cx2712k0b6hvlJC0q27rL,,,,,,
163,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,15725,4/14/2017,es,17Fd6Yb7mSbinKG8LoWfFl,spotify:track:17Fd6Yb7mSbinKG8LoWfFl,,,,,,
44,Fetish (feat. Gucci Mane),Selena Gomez,15720,9/1/2017,nz,0XLOf9LhyazPX9Ld8jPiUq,spotify:track:0XLOf9LhyazPX9Ld8jPiUq,,,,,,
125,Imitadora,Romeo Santos,15719,7/7/2017,cl,19CAKZdXVNyZrfmF60RAj3,spotify:track:19CAKZdXVNyZrfmF60RAj3,,,,,,
44,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,15718,1/6/2017,co,68EMU2RD1ECNeOeJ5qAXCV,spotify:track:68EMU2RD1ECNeOeJ5qAXCV,,,,,,
178,Summer on You,Sam Feldt,15717,1/6/2017,nl,69X5gWMpn3GpmfAg9hpQXJ,spotify:track:69X5gWMpn3GpmfAg9hpQXJ,,,,,,
14,I Fall Apart,Post Malone,15716,10/27/2017,pt,75ZvA4QfFiZvzhj2xkaWAh,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,,,,,,
66,Rain,The Script,15714,9/1/2017,id,2QWP8NYYplOqEFBYGCcq0S,spotify:track:2QWP8NYYplOqEFBYGCcq0S,,,,,,
114,Echo,Madden,15714,7/7/2017,no,5JLo5WELPiUJq8LeSrBuzf,spotify:track:5JLo5WELPiUJq8LeSrBuzf,,,,,,
108,Hymn,Kesha,15714,8/4/2017,no,0wJJhRgdHhT93Z3iWdMB0T,spotify:track:0wJJhRgdHhT93Z3iWdMB0T,,,,,,
9,Silence,Marshmello,15714,10/27/2017,tw,7vGuf3Y35N4wmASOKLUVVU,spotify:track:7vGuf3Y35N4wmASOKLUVVU,,,,,,
158,The Scientist,Coldplay,15713,3/3/2017,ar,75JFxkI2RXiU7L9VXzMkle,spotify:track:75JFxkI2RXiU7L9VXzMkle,,,,,,
35,Sweet Creature,Harry Styles,15713,5/12/2017,ie,5kRPPEWFJIMox5qIkQkiz5,spotify:track:5kRPPEWFJIMox5qIkQkiz5,,,,,,
3,Me Rehúso,Danny Ocean,15712,7/7/2017,py,6De0lHrwBfPfrhorm9q1Xl,spotify:track:6De0lHrwBfPfrhorm9q1Xl,,,,,,
17,Silence,Marshmello,15711,9/1/2017,my,7vGuf3Y35N4wmASOKLUVVU,spotify:track:7vGuf3Y35N4wmASOKLUVVU,,,,,,
195,Final Song,MØ,15710,1/6/2017,ca,4qqArAiTPueDxIp7cf87h7,spotify:track:4qqArAiTPueDxIp7cf87h7,,,,,,
54,Shape of You (Latin Remix) [feat. Zion & Lennox],Ed Sheeran,15710,6/9/2017,pe,5nCtCCB5i1OfbADvynNw0i,spotify:track:5nCtCCB5i1OfbADvynNw0i,,,,,,
159,Hablame Claro,Bryant Myers,15709,11/24/2017,cl,1QS4201reOvarHePcxOAk1,spotify:track:1QS4201reOvarHePcxOAk1,,,,,,
123,Say You Won't Let Go,James Arthur,15709,10/27/2017,no,5uCax9HTNlzGybIStD3vDh,spotify:track:5uCax9HTNlzGybIStD3vDh,,,,,,
51,"i hate u, i love u (feat. olivia o'brien)",gnash,15707,1/6/2017,id,7vRriwrloYVaoAe3a9wJHe,spotify:track:7vRriwrloYVaoAe3a9wJHe,,,,,,
196,Somebody Else,VÉRITÉ,15706,1/6/2017,ca,34i4yxPrHWquuR4kjiivFO,spotify:track:34i4yxPrHWquuR4kjiivFO,,,,,,
197,Love To Lay,The Weeknd,15705,1/6/2017,ca,1E43TJhKcM8hXgM958ROQ1,spotify:track:1E43TJhKcM8hXgM958ROQ1,,,,,,
138,Doble Personalidad,Trap Capos,15705,9/1/2017,cl,6F23RA4YzxmSOS7StCKEXb,spotify:track:6F23RA4YzxmSOS7StCKEXb,,,,,,
90,Party On The West Coast (feat. Snoop Dogg),Matoma,15705,7/7/2017,fi,45OfR7ugJMgbFDuNOVpIq3,spotify:track:45OfR7ugJMgbFDuNOVpIq3,,,,,,
150,Latina Sabrosa,Snova,15704,1/6/2017,es,2duYlBtpV5ZVx2dDTbpsQi,spotify:track:2duYlBtpV5ZVx2dDTbpsQi,,,,,,
113,"Simple (feat. Cosculluela, Nengo Flow & Baby Rasta y Gringo)",DJ Luian,15703,3/3/2017,cl,15kZDQoTtpkya2kG8ZPJoi,spotify:track:15kZDQoTtpkya2kG8ZPJoi,,,,,,
49,Bobo,J Balvin,15703,2/3/2017,pe,7AtlMCIauSQZqiXSlbBPW6,spotify:track:7AtlMCIauSQZqiXSlbBPW6,,,,,,
150,Parquet,Coez,15702,5/12/2017,it,04his9MTg93PGW7AZD5Typ,spotify:track:04his9MTg93PGW7AZD5Typ,,,,,,
198,The Ocean (feat. Shy Martin),Mike Perry,15700,1/6/2017,ca,2CPqh63wRVscbceKcPxwvv,spotify:track:2CPqh63wRVscbceKcPxwvv,,,,,,
59,Tienes La Magia,Lil Silvio & El Vega,15700,10/27/2017,pe,3cx2712k0b6hvlJC0q27rL,spotify:track:3cx2712k0b6hvlJC0q27rL,,,,,,
120,Gunerius - Remix,Amanda Delara,15699,9/1/2017,no,33BWiM6OaybYEtYklVeC6T,spotify:track:33BWiM6OaybYEtYklVeC6T,,,,,,
38,Sorry Not Sorry,Demi Lovato,15699,12/8/2017,sg,3m660poUr1chesgkkjQM7P,spotify:track:3m660poUr1chesgkkjQM7P,,,,,,
17,More Than You Know,Axwell /\ Ingrosso,15698,11/24/2017,ch,3PEgB3fkiojxms35ntsTgs,spotify:track:3PEgB3fkiojxms35ntsTgs,,,,,,
190,Walking The Wire,Imagine Dragons,15695,7/7/2017,it,6jmngk8Fwup05JZ6kgXEGX,spotify:track:6jmngk8Fwup05JZ6kgXEGX,,,,,,
186,Let Her Go,Passenger,15695,1/6/2017,se,2jyjhRf6DVbMPU5zxagN2h,spotify:track:2jyjhRf6DVbMPU5zxagN2h,,,,,,
10,Krippy Kush,Farruko,15692,9/1/2017,cr,3rgjBiAMVGnxmsTDmUy8vb,spotify:track:3rgjBiAMVGnxmsTDmUy8vb,,,,,,
22,One Dance,Drake,15692,1/6/2017,ie,1xznGGDReH1oQq0xzbwXa3,spotify:track:1xznGGDReH1oQq0xzbwXa3,,,,,,
156,Skin,Rag'n'Bone Man,15689,12/8/2017,no,6y2Kaz9QI01XBKJ8mTb7Pf,spotify:track:6y2Kaz9QI01XBKJ8mTb7Pf,,,,,,
49,Mama,Jonas Blue,15688,10/27/2017,nz,0NiXXAI876aGImAd6rTj8w,spotify:track:0NiXXAI876aGImAd6rTj8w,,,,,,
80,Crying in the Club,Camila Cabello,15686,9/1/2017,fi,1SJtlNRJDeYHioymcvsqev,spotify:track:1SJtlNRJDeYHioymcvsqev,,,,,,
159,Si Ella Quisiera - Remix,Justin Quiles,15685,3/3/2017,ar,0A2h9QjoPdbVwa9LFiijqM,spotify:track:0A2h9QjoPdbVwa9LFiijqM,,,,,,
39,Bad and Boujee (feat. Lil Uzi Vert),Migos,15685,1/6/2017,nz,4Km5HrUvYTaSUfiSGPJeQR,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,,,,,,
124,Ready To Love You,HEDEGAARD,15685,10/27/2017,no,2gJIL7h1fCpFh6NjCZUJyQ,spotify:track:2gJIL7h1fCpFh6NjCZUJyQ,,,,,,
179,Plakken,The Partysquad,15684,1/6/2017,nl,5ePyHkLGj4njlgfSgycpgG,spotify:track:5ePyHkLGj4njlgfSgycpgG,,,,,,
50,How Long,Charlie Puth,15684,12/8/2017,pl,32DGGj6KlNuBr6WaqRxpxi,spotify:track:32DGGj6KlNuBr6WaqRxpxi,,,,,,
148,Don't Let Me Down,The Chainsmokers,15680,5/12/2017,ar,0QsvXIfqM0zZoerQfsI9lm,spotify:track:0QsvXIfqM0zZoerQfsI9lm,,,,,,
91,Liikaa Sussa Kii,Mikael Gabriel,15680,7/7/2017,fi,0MEuAbpzkCXjFu2ey5vKaD,spotify:track:0MEuAbpzkCXjFu2ey5vKaD,,,,,,
164,Más Que Ayer,Arcangel,15680,4/14/2017,es,37vqCDZ6g5pZ5gqDS90MDP,spotify:track:37vqCDZ6g5pZ5gqDS90MDP,,,,,,
157,"I Dont Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,15679,12/8/2017,no,3NdDpSvN911VPGivFlV5d0,spotify:track:3NdDpSvN911VPGivFlV5d0,,,,,,
17,Scared to Be Lonely,Martin Garrix,15678,5/12/2017,pt,3ebXMykcMXOcLeJ9xZ17XH,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,,,,,,
180,I Got You,Bebe Rexha,15677,1/6/2017,nl,1FUViuNSldssMIawrOXF2i,spotify:track:1FUViuNSldssMIawrOXF2i,,,,,,
115,Mine,K.Safo,15676,7/7/2017,no,3CeBApqWVImoKFLnMfWwdR,spotify:track:3CeBApqWVImoKFLnMfWwdR,,,,,,
31,Alone,Alan Walker,15675,1/6/2017,sg,0JiVRyTJcJnmlwCZ854K4p,spotify:track:0JiVRyTJcJnmlwCZ854K4p,,,,,,
177,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,15672,1/6/2017,ph,0v9Wz8o0BT8DU38R4ddjeH,spotify:track:0v9Wz8o0BT8DU38R4ddjeH,,,,,,
149,Stressed Out,Twenty One Pilots,15671,5/12/2017,ar,3CRDbSIZ4r5MsZ0YwxuEkn,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,,,,,,
160,Hasta la luna,#TocoParaVos,15670,3/3/2017,ar,1A3yLIqelu1D7MCtw06Cu7,spotify:track:1A3yLIqelu1D7MCtw06Cu7,,,,,,
191,Bon appétit,Katy Perry,15668,7/7/2017,it,61WbtB6ujkpNAsAf5LjF4b,spotify:track:61WbtB6ujkpNAsAf5LjF4b,,,,,,
150,Por Fin Te Encontré,Cali Y El Dandee,15664,1/6/2017,ar,3GpvoKKWZyTwgbLEM9RmWM,spotify:track:3GpvoKKWZyTwgbLEM9RmWM,,,,,,
158,Santa Claus Is Coming To Town,The Jackson 5,15664,12/8/2017,no,6a1hzBiTkgqTsDA0Xgfh9z,spotify:track:6a1hzBiTkgqTsDA0Xgfh9z,,,,,,
25,Treat You Better,Shawn Mendes,15662,1/6/2017,my,4Hf7WnR761jpxPr5D46Bcd,spotify:track:4Hf7WnR761jpxPr5D46Bcd,,,,,,
7,"I Dont Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,15662,1/6/2017,ch,3NdDpSvN911VPGivFlV5d0,spotify:track:3NdDpSvN911VPGivFlV5d0,,,,,,
156,Places,Martin Solveig,15660,1/6/2017,au,6O85MfGECKBqAK2MgSbCaj,spotify:track:6O85MfGECKBqAK2MgSbCaj,,,,,,
36,Green Light,Lorde,15660,5/12/2017,ie,1WC5UN1U79gJlxGLYDGIO7,spotify:track:1WC5UN1U79gJlxGLYDGIO7,,,,,,
178,Perm,Bruno Mars,15660,1/6/2017,ph,1I6pKIyaBp4OebTGLJpCCC,spotify:track:1I6pKIyaBp4OebTGLJpCCC,,,,,,
160,Photograph,Ed Sheeran,15659,11/24/2017,cl,6fxVffaTuwjgEk5h9QyRjy,spotify:track:6fxVffaTuwjgEk5h9QyRjy,,,,,,
150,Madrugada,La Beriso,15656,5/12/2017,ar,4SGCn3ZVXa7bepHuAdQvC9,spotify:track:4SGCn3ZVXa7bepHuAdQvC9,,,,,,
187,Can't Feel My Face,The Weeknd,15654,1/6/2017,se,6RsWqX8zABZLhZydXxEFOm,spotify:track:6RsWqX8zABZLhZydXxEFOm,,,,,,
55,Shape of You (Latin Remix) [feat. Zion & Lennox],Ed Sheeran,15653,5/12/2017,pe,5nCtCCB5i1OfbADvynNw0i,spotify:track:5nCtCCB5i1OfbADvynNw0i,,,,,,
21,Scared to Be Lonely,Martin Garrix,15653,4/14/2017,pt,3ebXMykcMXOcLeJ9xZ17XH,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,,,,,,
74,Love Yourself,Justin Bieber,15651,1/6/2017,dk,3hB5DgAiMAQ4DzYbsMq1IT,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT,,,,,,
161,Para dormir contigo otra vez,Villa Cariño,15650,11/24/2017,cl,5MarqoT4wE5uNITGuEZams,spotify:track:5MarqoT4wE5uNITGuEZams,,,,,,
139,Swish Swish,Katy Perry,15646,9/1/2017,cl,2kVHAQKVtczchKctctzbtK,spotify:track:2kVHAQKVtczchKctctzbtK,,,,,,
151,Love On Me,Galantis,15645,5/12/2017,it,2MHCiOohBZEQuLgDTPvSzF,spotify:track:2MHCiOohBZEQuLgDTPvSzF,,,,,,
35,Hear Me Now,Alok,15645,2/3/2017,sg,1a5Yu5L18qNxVhXx38njON,spotify:track:1a5Yu5L18qNxVhXx38njON,,,,,,
165,Ahora Lloras Tú,Ana Mena,15639,4/14/2017,es,7Fb8u1fxwY1XcRYXJ1tUL2,spotify:track:7Fb8u1fxwY1XcRYXJ1tUL2,,,,,,
81,HUMBLE.,Kendrick Lamar,15637,9/1/2017,fi,7KXjTSCq5nL1LoYtL7XAwS,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,,,,,,
162,No Llores,LOAN,15636,7/7/2017,ar,07GOnZWIiHWjLzUsaTv5yO,spotify:track:07GOnZWIiHWjLzUsaTv5yO,,,,,,
66,Vorrei ma non posto,J-AX,15634,1/6/2017,it,3SGYnEhg1vUHVlGnGdS6ed,spotify:track:3SGYnEhg1vUHVlGnGdS6ed,,,,,,
88,Mask Off,Future,15632,9/1/2017,dk,3rOSwuTsUlJp0Pu0MkN8r8,spotify:track:3rOSwuTsUlJp0Pu0MkN8r8,,,,,,
161,Ruleta Rusa,Kevin Roldan,15628,3/3/2017,ar,77KHmKnBmVGTjRCeMVXpWH,spotify:track:77KHmKnBmVGTjRCeMVXpWH,,,,,,
51,La Rompe Corazones,Daddy Yankee,15625,3/3/2017,co,4okba5wu9mMLXx79DXLKi3,spotify:track:4okba5wu9mMLXx79DXLKi3,,,,,,
3,It Ain't Me (with Selena Gomez),Kygo,15624,3/3/2017,hk,3eR23VReFzcdmS7TYCrhCe,spotify:track:3eR23VReFzcdmS7TYCrhCe,,,,,,
131,Dill Dall (feat. Lothepus & Pilgaard),Benjamin Beats,15624,6/9/2017,no,0RqfiDB3g0C1XPRO872ygU,spotify:track:0RqfiDB3g0C1XPRO872ygU,,,,,,
181,Persiana Americana,Soda Stereo,15621,9/1/2017,ar,7JZP7kQsuFFWOrtAI7uNiW,spotify:track:7JZP7kQsuFFWOrtAI7uNiW,,,,,,
194,King,SAINT PHNX,15621,1/6/2017,fr,4M6HNRHyV2MykKp7gKQcyD,spotify:track:4M6HNRHyV2MykKp7gKQcyD,,,,,,
152,Let's Hurt Tonight,OneRepublic,15620,5/12/2017,it,1oc4kHthIpfa2jQnIL33GE,spotify:track:1oc4kHthIpfa2jQnIL33GE,,,,,,
121,Spis din syvende sans,Karpe,15619,9/1/2017,no,1EFYrZW5ySsEDmPjDrc5a3,spotify:track:1EFYrZW5ySsEDmPjDrc5a3,,,,,,
157,Famous,Kanye West,15614,1/6/2017,au,19a3JfW8BQwqHWUMbcqSx8,spotify:track:19a3JfW8BQwqHWUMbcqSx8,,,,,,
9,Shape of You,Ed Sheeran,15614,7/7/2017,ec,7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3,,,,,,
38,Anywhere,Rita Ora,15612,11/24/2017,sg,7EI6Iki24tBHAMxtb4xQN2,spotify:track:7EI6Iki24tBHAMxtb4xQN2,,,,,,
162,Sorry,Justin Bieber,15611,3/3/2017,ar,69bp2EbF7Q2rqc5N3ylezZ,spotify:track:69bp2EbF7Q2rqc5N3ylezZ,,,,,,
188,Are You Sure? (feat. Ty Dolla $ign),Kris Kross Amsterdam,15611,1/6/2017,se,0fH86zQcE2CmATQju6WpXv,spotify:track:0fH86zQcE2CmATQju6WpXv,,,,,,
